_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,variance_dict,UTT,max_variance,giving_feedback_classifier,giving_feedback_classifier_int,time_stamp
5da531e3f528678ac2648bb4,5d9425faa9cf770a818c4d2f,1,1,3,1,5,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 2, 'comfortibility_score': 0}",30,2,friendliness_score,4,41:39.5
5da531e3f528678ac2648bb5,5d9426a2a9cf770a818d670c,1,3,5,2,4,"{'chatty_score': 4.18, 'safety_score': 2.68, 'punctuality_score': 1.72, 'friendliness_score': 3.36, 'comfortibility_score': 2.92}",20,4.18,chatty_score,1,41:39.8
5da531f5f528678ac2648bc1,5d942618a9cf770a818c7ec3,2,3,5,2,4,"{'chatty_score': 12.5, 'safety_score': 0.1, 'punctuality_score': 12.5, 'friendliness_score': 0, 'comfortibility_score': 4.5}",30,12.5,chatty_score,1,41:57.1
5da531f5f528678ac2648bc2,5d9425d2a9cf770a818c0f07,2,4,5,1,3,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 4.5, 'friendliness_score': 12.5, 'comfortibility_score': 0}",30,12.5,friendliness_score,4,41:57.3
5da531f5f528678ac2648bc3,5d9426a9a9cf770a818d7387,4,4,1,2,3,"{'chatty_score': 0.1, 'safety_score': 2.25, 'punctuality_score': 5.58, 'friendliness_score': 0, 'comfortibility_score': 4.92}",20,5.58,punctuality_score,3,41:57.5
5da5323bf528678ac2648bcf,5d9425dea9cf770a818c20c7,1,2,5,4,3,"{'chatty_score': 12.5, 'safety_score': 0.5, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 0}",30,12.5,chatty_score,1,43:07.5
5da5323bf528678ac2648bd0,5d942644a9cf770a818cc4fb,2,4,4,5,4,"{'chatty_score': 4.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 2}",25,4.5,chatty_score,1,43:07.7
5da5323cf528678ac2648bd1,5d942754a9cf770a818e9124,3,1,2,5,5,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 4.5, 'comfortibility_score': 12.5}",15,12.5,comfortibility_score,5,43:08.0
5da5327af528678ac2648be3,5d9425fba9cf770a818c4df5,2,4,4,3,5,"{'chatty_score': 3, 'safety_score': 8.33, 'punctuality_score': 1.33, 'friendliness_score': 0.1, 'comfortibility_score': 1.33}",30,8.33,safety_score,2,44:10.1
5da5327af528678ac2648be4,5d942665a9cf770a818cfdb0,2,2,3,3,4,"{'chatty_score': 2.33, 'safety_score': 6.33, 'punctuality_score': 5.33, 'friendliness_score': 5.33, 'comfortibility_score': 4.33}",10,6.33,safety_score,2,44:10.3
5da5327af528678ac2648be5,5d9425d1a9cf770a818c0dab,2,1,5,3,5,"{'chatty_score': 0.1, 'safety_score': 5.33, 'punctuality_score': 0, 'friendliness_score': 0.33, 'comfortibility_score': 0}",20,5.33,safety_score,2,44:10.5
5da5327af528678ac2648be6,5d942760a9cf770a818ea629,3,3,3,1,5,"{'chatty_score': 6.33, 'safety_score': 8.33, 'punctuality_score': 0.1, 'friendliness_score': 3, 'comfortibility_score': 5.33}",20,8.33,safety_score,2,44:10.8
5da532bdf528678ac2648bf9,5d942657a9cf770a818ce555,2,4,3,2,3,"{'chatty_score': 5.33, 'safety_score': 0.1, 'punctuality_score': 1.33, 'friendliness_score': 1.33, 'comfortibility_score': 1.33}",30,5.33,chatty_score,1,45:17.7
5da532bdf528678ac2648bfa,5d9425efa9cf770a818c3b65,2,4,5,2,4,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 7, 'comfortibility_score': 1.33}",15,7,friendliness_score,4,45:17.9
5da532bef528678ac2648bfb,5d942698a9cf770a818d55a4,1,3,2,5,4,"{'chatty_score': 4, 'safety_score': 3, 'punctuality_score': 0.1, 'friendliness_score': 8.33, 'comfortibility_score': 3}",10,8.33,friendliness_score,4,45:18.2
5da532bef528678ac2648bfc,5d9426fda9cf770a818dfd29,1,3,5,2,2,"{'chatty_score': 1.33, 'safety_score': 0.1, 'punctuality_score': 1.33, 'friendliness_score': 1.33, 'comfortibility_score': 0.33}",25,1.33,chatty_score,1,45:18.5
5da53319f528678ac2648c0f,5d942641a9cf770a818cc014,2,5,5,1,3,"{'chatty_score': 4.33, 'safety_score': 2.33, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 0}",30,4.33,chatty_score,1,46:49.5
5da53319f528678ac2648c10,5d942622a9cf770a818c8e73,4,5,3,1,5,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 5.33, 'comfortibility_score': 8.33}",20,8.33,comfortibility_score,5,46:49.7
5da53319f528678ac2648c11,5d942670a9cf770a818d0f7f,4,4,5,4,3,"{'chatty_score': 1.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0.33, 'comfortibility_score': 0}",10,1.33,chatty_score,1,46:49.9
5da5331af528678ac2648c12,5d9426f3a9cf770a818decbf,5,4,4,4,3,"{'chatty_score': 8.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0.33}",15,8.33,chatty_score,1,46:50.2
5da53323f528678ac2648c1f,5d942628a9cf770a818c9808,4,1,4,1,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 8, 'comfortibility_score': 2}",30,8,friendliness_score,4,46:59.7
5da53323f528678ac2648c20,5d9425e8a9cf770a818c314c,3,2,1,1,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0.5, 'comfortibility_score': 8}",25,8,comfortibility_score,5,46:59.9
5da53324f528678ac2648c21,5d9426bca9cf770a818d9334,4,3,4,3,4,"{'chatty_score': 0.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 2, 'comfortibility_score': 0}",10,2,friendliness_score,4,47:00.1
5da5335cf528678ac2648c2d,5d942623a9cf770a818c90cc,2,4,5,1,3,"{'chatty_score': 2, 'safety_score': 12.5, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 0}",30,12.5,safety_score,2,47:56.0
5da5335cf528678ac2648c2e,5d942670a9cf770a818d1002,3,2,5,5,4,"{'chatty_score': 0.5, 'safety_score': 0.5, 'punctuality_score': 8, 'friendliness_score': 0.1, 'comfortibility_score': 2}",20,8,punctuality_score,3,47:56.2
5da5335cf528678ac2648c2f,5d942764a9cf770a818eadaa,4,3,4,2,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 12.5, 'comfortibility_score': 0}",30,12.5,friendliness_score,4,47:56.5
5da53376f528678ac2648c3b,5d94260ea9cf770a818c6dba,1,5,3,5,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0.5, 'comfortibility_score': 0}",30,0.5,friendliness_score,4,48:22.9
5da53377f528678ac2648c3c,5d94266ea9cf770a818d0c8a,1,2,2,2,1,"{'chatty_score': 0.1, 'safety_score': 8, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 2}",25,8,safety_score,2,48:23.1
5da53377f528678ac2648c3d,5d9426d8a9cf770a818dc310,3,4,1,1,1,"{'chatty_score': 6, 'safety_score': 2.25, 'punctuality_score': 0.1, 'friendliness_score': 6.25, 'comfortibility_score': 2.25}",25,6.25,friendliness_score,4,48:23.3
5da5348df528678ac2648c51,5d94267ca9cf770a818d23e6,5,2,2,2,5,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0.33, 'friendliness_score': 8.33, 'comfortibility_score': 0}",30,8.33,friendliness_score,4,53:01.7
5da5348df528678ac2648c52,5d942629a9cf770a818c996c,3,2,1,5,2,"{'chatty_score': 5.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 5.33, 'comfortibility_score': 1.33}",20,5.33,chatty_score,1,53:01.9
5da5348ef528678ac2648c53,5d9425eea9cf770a818c38ba,4,2,4,2,1,"{'chatty_score': 6.33, 'safety_score': 8.33, 'punctuality_score': 6.33, 'friendliness_score': 3, 'comfortibility_score': 0.1}",20,8.33,safety_score,2,53:02.1
5da5348ef528678ac2648c54,5d9426d1a9cf770a818db5ba,3,1,3,5,4,"{'chatty_score': 3, 'safety_score': 0.1, 'punctuality_score': 1.33, 'friendliness_score': 0.33, 'comfortibility_score': 0}",30,3,chatty_score,1,53:02.3
5da5349df528678ac2648c61,5d9425fba9cf770a818c4f98,1,4,1,4,5,"{'chatty_score': 12.5, 'safety_score': 2, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 0.5}",30,12.5,chatty_score,1,53:17.5
5da5349df528678ac2648c62,5d9425efa9cf770a818c3a80,4,3,4,3,5,"{'chatty_score': 0.5, 'safety_score': 4.5, 'punctuality_score': 12.5, 'friendliness_score': 0.1, 'comfortibility_score': 0}",30,12.5,punctuality_score,3,53:17.7
5da5349df528678ac2648c63,5d9426aba9cf770a818d76c9,2,5,1,5,3,"{'chatty_score': 4, 'safety_score': 6.25, 'punctuality_score': 3.58, 'friendliness_score': 1.0, 'comfortibility_score': 4.92}",10,6.25,safety_score,2,53:17.9
5da534bbf528678ac2648c6f,5d94266aa9cf770a818d0623,4,1,5,2,4,"{'chatty_score': 12.5, 'safety_score': 0.5, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 4.5}",30,12.5,chatty_score,1,53:47.6
5da534bbf528678ac2648c70,5d942649a9cf770a818ccd37,2,1,5,2,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 2, 'comfortibility_score': 0}",30,2,friendliness_score,4,53:47.8
5da534bcf528678ac2648c71,5d9426a1a9cf770a818d64a6,3,4,1,4,1,"{'chatty_score': 0.55, 'safety_score': 0.12, 'punctuality_score': 4.41, 'friendliness_score': 3.43, 'comfortibility_score': 0.1}",20,4.41,punctuality_score,3,53:48.1
5da534d4f528678ac2648c83,5d942628a9cf770a818c9877,3,3,2,2,1,"{'chatty_score': 2.33, 'safety_score': 4, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 8.33}",30,8.33,comfortibility_score,5,54:12.0
5da534d4f528678ac2648c84,5d9425ffa9cf770a818c55f3,5,5,3,5,2,"{'chatty_score': 0.1, 'safety_score': 5.33, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",20,5.33,safety_score,2,54:12.2
5da534d4f528678ac2648c85,5d942644a9cf770a818cc4e2,4,2,5,2,4,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 8.33, 'comfortibility_score': 5.33}",20,8.33,friendliness_score,4,54:12.4
5da534d4f528678ac2648c86,5d9426a4a9cf770a818d6af9,3,4,3,4,2,"{'chatty_score': 2.86, 'safety_score': 4.61, 'punctuality_score': 1.28, 'friendliness_score': 4.69, 'comfortibility_score': 2.5}",30,4.69,friendliness_score,4,54:12.6
5da5350ff528678ac2648c99,5d94269ea9cf770a818d6042,5,1,4,2,5,"{'chatty_score': 8.33, 'safety_score': 0.33, 'punctuality_score': 6.33, 'friendliness_score': 1.33, 'comfortibility_score': 1.33}",30,8.33,chatty_score,1,55:11.4
5da5350ff528678ac2648c9a,5d942691a9cf770a818d4a2c,4,2,5,2,3,"{'chatty_score': 5.33, 'safety_score': 7, 'punctuality_score': 5.33, 'friendliness_score': 0.33, 'comfortibility_score': 0.1}",30,7,safety_score,2,55:11.7
5da5350ff528678ac2648c9b,5d942658a9cf770a818ce7fa,4,5,5,5,3,"{'chatty_score': 0.1, 'safety_score': 2.33, 'punctuality_score': 7, 'friendliness_score': 2.33, 'comfortibility_score': 0}",10,7,punctuality_score,3,55:11.9
5da53510f528678ac2648c9c,5d9426b7a9cf770a818d8b07,2,5,5,5,2,"{'chatty_score': 1.07, 'safety_score': 2.8, 'punctuality_score': 0.17, 'friendliness_score': 0.1, 'comfortibility_score': 3.37}",15,3.37,comfortibility_score,5,55:12.2
5da53537f528678ac2648ca9,5d942656a9cf770a818ce411,4,3,5,2,5,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 8, 'friendliness_score': 0, 'comfortibility_score': 2}",30,8,punctuality_score,3,55:51.2
5da53537f528678ac2648caa,5d942687a9cf770a818d378f,3,5,3,1,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 2, 'comfortibility_score': 0}",20,2,friendliness_score,4,55:51.4
5da53537f528678ac2648cab,5d942705a9cf770a818e0b6a,5,5,2,4,3,"{'chatty_score': 2, 'safety_score': 8, 'punctuality_score': 2, 'friendliness_score': 0.5, 'comfortibility_score': 0.1}",15,8,safety_score,2,55:51.6
5da5354df528678ac2648cb7,5d9425bea9cf770a818bf04d,4,1,3,3,2,"{'chatty_score': 4.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 2}",30,4.5,chatty_score,1,56:13.6
5da5354df528678ac2648cb8,5d942612a9cf770a818c74a7,5,4,3,4,2,"{'chatty_score': 0.1, 'safety_score': 4.5, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",30,4.5,safety_score,2,56:13.9
5da5354ef528678ac2648cb9,5d9426a4a9cf770a818d6abe,1,5,5,1,5,"{'chatty_score': 4.27, 'safety_score': 2.86, 'punctuality_score': 2, 'friendliness_score': 5.36, 'comfortibility_score': 3.43}",30,5.36,friendliness_score,4,56:14.1
5da53595f528678ac2648ccb,5d94262ba9cf770a818c9cf3,1,4,4,1,1,"{'chatty_score': 1.33, 'safety_score': 3, 'punctuality_score': 8.33, 'friendliness_score': 0.33, 'comfortibility_score': 0.1}",30,8.33,punctuality_score,3,57:25.4
5da53595f528678ac2648ccc,5d9425e6a9cf770a818c2e09,2,4,1,4,3,"{'chatty_score': 5.33, 'safety_score': 0.1, 'punctuality_score': 8.33, 'friendliness_score': 2.33, 'comfortibility_score': 0.33}",25,8.33,punctuality_score,3,57:25.6
5da53595f528678ac2648ccd,5d94261da9cf770a818c85d5,3,5,2,3,1,"{'chatty_score': 0.1, 'safety_score': 0.33, 'punctuality_score': 0.33, 'friendliness_score': 2.33, 'comfortibility_score': 0}",15,2.33,friendliness_score,4,57:25.8
5da53596f528678ac2648cce,5d942723a9cf770a818e3e64,2,5,2,5,2,"{'chatty_score': 3, 'safety_score': 4.33, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 1.33}",15,4.33,safety_score,2,57:26.0
5da535a8f528678ac2648cdb,5d942600a9cf770a818c5761,5,2,2,4,2,"{'chatty_score': 12.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 2}",30,12.5,chatty_score,1,57:44.1
5da535a8f528678ac2648cdc,5d9425f5a9cf770a818c45a1,4,3,3,2,4,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 2, 'friendliness_score': 0, 'comfortibility_score': 0}",20,2,punctuality_score,3,57:44.3
5da535a8f528678ac2648cdd,5d9426a6a9cf770a818d6e2b,3,4,4,1,1,"{'chatty_score': 2.21, 'safety_score': 2.5, 'punctuality_score': 3.93, 'friendliness_score': 5.43, 'comfortibility_score': 0.1}",20,5.43,friendliness_score,4,57:44.5
5da535e3f528678ac2648cef,5d94265ba9cf770a818cecab,5,5,3,3,3,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 4, 'friendliness_score': 0, 'comfortibility_score': 0}",30,4,punctuality_score,3,58:43.2
5da535e3f528678ac2648cf0,5d9425d0a9cf770a818c0c0a,5,4,3,2,1,"{'chatty_score': 2.33, 'safety_score': 0.33, 'punctuality_score': 0.1, 'friendliness_score': 1.33, 'comfortibility_score': 8.33}",20,8.33,comfortibility_score,5,58:43.4
5da535e3f528678ac2648cf1,5d9425d9a9cf770a818c190b,5,1,2,1,3,"{'chatty_score': 0.1, 'safety_score': 2.33, 'punctuality_score': 0.33, 'friendliness_score': 5.33, 'comfortibility_score': 4.33}",15,5.33,friendliness_score,4,58:43.6
5da535e3f528678ac2648cf2,5d9426dea9cf770a818dcc52,5,2,1,5,2,"{'chatty_score': 0.1, 'safety_score': 8.33, 'punctuality_score': 8.33, 'friendliness_score': 3, 'comfortibility_score': 0}",25,8.33,safety_score,2,58:43.8
5da53604f528678ac2648d05,5d942623a9cf770a818c9058,3,1,1,3,2,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 5.33, 'friendliness_score': 3, 'comfortibility_score': 0}",30,5.33,punctuality_score,3,59:16.9
5da53605f528678ac2648d06,5d942636a9cf770a818caea4,5,2,3,1,5,"{'chatty_score': 1.33, 'safety_score': 8.33, 'punctuality_score': 3, 'friendliness_score': 0.1, 'comfortibility_score': 0}",25,8.33,safety_score,2,59:17.1
5da53605f528678ac2648d07,5d942638a9cf770a818cb0f7,3,1,3,2,1,"{'chatty_score': 5.33, 'safety_score': 5.33, 'punctuality_score': 1.33, 'friendliness_score': 0.1, 'comfortibility_score': 0}",30,5.33,chatty_score,1,59:17.3
5da53605f528678ac2648d08,5d9426bfa9cf770a818d976d,5,4,3,3,4,"{'chatty_score': 4.17, 'safety_score': 4.17, 'punctuality_score': 2.57, 'friendliness_score': 0.67, 'comfortibility_score': 0.17}",20,4.17,chatty_score,1,59:17.5
5da53625f528678ac2648d1b,5d94268da9cf770a818d425e,5,5,3,5,5,"{'chatty_score': 5.33, 'safety_score': 5.33, 'punctuality_score': 1.33, 'friendliness_score': 0.1, 'comfortibility_score': 0}",30,5.33,chatty_score,1,59:49.6
5da53625f528678ac2648d1c,5d9425ffa9cf770a818c54d0,4,1,4,4,4,"{'chatty_score': 3, 'safety_score': 6.33, 'punctuality_score': 3, 'friendliness_score': 0.1, 'comfortibility_score': 0}",10,6.33,safety_score,2,59:49.8
5da53625f528678ac2648d1d,5d9425f7a9cf770a818c4825,5,4,2,3,2,"{'chatty_score': 1.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 5.33, 'comfortibility_score': 3}",10,5.33,friendliness_score,4,59:49.9
5da53626f528678ac2648d1e,5d9426c4a9cf770a818da0d2,4,5,3,2,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 8.33}",10,8.33,comfortibility_score,5,59:50.2
5da53649f528678ac2648d2b,5d94262aa9cf770a818c9ac3,2,1,5,5,2,"{'chatty_score': 0.1, 'safety_score': 12.5, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 2}",30,12.5,safety_score,2,00:25.5
5da53649f528678ac2648d2c,5d9425eea9cf770a818c38ff,4,2,5,2,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 8, 'friendliness_score': 8, 'comfortibility_score': 12.5}",10,12.5,comfortibility_score,5,00:25.7
5da53649f528678ac2648d2d,5d9426a2a9cf770a818d670f,4,4,4,5,2,"{'chatty_score': 12.5, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 8, 'comfortibility_score': 0}",10,12.5,chatty_score,1,00:25.9
5da5365df528678ac2648d39,5d9425e8a9cf770a818c30d5,4,2,3,1,5,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 12.5, 'friendliness_score': 0, 'comfortibility_score': 0}",30,12.5,punctuality_score,3,00:45.3
5da5365df528678ac2648d3a,5d94264aa9cf770a818cceec,2,2,4,1,5,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 0}",20,0.5,safety_score,2,00:45.5
5da5365df528678ac2648d3b,5d9426cda9cf770a818daf8a,5,5,1,1,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0.5, 'comfortibility_score': 2}",10,2,comfortibility_score,5,00:45.7
5da53670f528678ac2648d47,5d942600a9cf770a818c572e,2,3,3,2,3,"{'chatty_score': 0.1, 'safety_score': 2, 'punctuality_score': 0.5, 'friendliness_score': 0, 'comfortibility_score': 4.5}",30,4.5,comfortibility_score,5,01:04.8
5da53670f528678ac2648d48,5d9425e5a9cf770a818c2cc3,1,5,2,1,4,"{'chatty_score': 2, 'safety_score': 12.5, 'punctuality_score': 0.1, 'friendliness_score': 0, 'comfortibility_score': 0}",25,12.5,safety_score,2,01:05.0
5da53671f528678ac2648d49,5d9426b0a9cf770a818d7e9e,2,5,1,2,2,"{'chatty_score': 0.5, 'safety_score': 0.5, 'punctuality_score': 0.5, 'friendliness_score': 2, 'comfortibility_score': 0.1}",20,2,friendliness_score,4,01:05.2
5da53680f528678ac2648d55,5d94263ca9cf770a818cb703,3,3,2,4,3,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 8}",30,8,comfortibility_score,5,01:20.8
5da53681f528678ac2648d56,5d94266ea9cf770a818d0cb2,1,3,2,5,2,"{'chatty_score': 4.5, 'safety_score': 0.1, 'punctuality_score': 4.5, 'friendliness_score': 12.5, 'comfortibility_score': 8}",25,12.5,friendliness_score,4,01:21.1
5da53681f528678ac2648d57,5d9426bba9cf770a818d9091,5,2,5,1,1,"{'chatty_score': 4.92, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 4, 'comfortibility_score': 0.92}",20,4.92,chatty_score,1,01:21.3
5da536a4f528678ac2648d69,5d9425bea9cf770a818bf075,1,1,4,5,3,"{'chatty_score': 0.1, 'safety_score': 6.33, 'punctuality_score': 2.33, 'friendliness_score': 5.33, 'comfortibility_score': 3}",30,6.33,safety_score,2,01:56.1
5da536a4f528678ac2648d6a,5d942642a9cf770a818cc28a,4,2,1,5,5,"{'chatty_score': 8.33, 'safety_score': 6.33, 'punctuality_score': 5.33, 'friendliness_score': 8.33, 'comfortibility_score': 0.1}",30,8.33,chatty_score,1,01:56.3
5da536a4f528678ac2648d6b,5d942664a9cf770a818cfcc1,3,4,2,5,4,"{'chatty_score': 3, 'safety_score': 8.33, 'punctuality_score': 0.1, 'friendliness_score': 0.33, 'comfortibility_score': 4}",30,8.33,safety_score,2,01:56.5
5da536a4f528678ac2648d6c,5d942711a9cf770a818e2034,2,3,4,3,2,"{'chatty_score': 0.1, 'safety_score': 4.33, 'punctuality_score': 0, 'friendliness_score': 0, 'comfortibility_score': 5.33}",10,5.33,comfortibility_score,5,01:56.7
5da536d3f528678ac2648d7f,5d942615a9cf770a818c7938,2,5,5,3,1,"{'chatty_score': 0.1, 'safety_score': 1.33, 'punctuality_score': 7, 'friendliness_score': 0, 'comfortibility_score': 1}",30,7,punctuality_score,3,02:43.4
5da536d3f528678ac2648d80,5d94266da9cf770a818d0b2d,1,4,4,5,4,"{'chatty_score': 0.1, 'safety_score': 5.33, 'punctuality_score': 6.33, 'friendliness_score': 6.33, 'comfortibility_score': 5.33}",20,6.33,punctuality_score,3,02:43.6
5da536d3f528678ac2648d81,5d942602a9cf770a818c59cc,3,5,4,3,3,"{'chatty_score': 0.1, 'safety_score': 8.33, 'punctuality_score': 0, 'friendliness_score': 6.33, 'comfortibility_score': 0}",20,8.33,safety_score,2,02:43.8
5da536d3f528678ac2648d82,5d9426a2a9cf770a818d66ac,1,3,1,5,1,"{'chatty_score': 2.94, 'safety_score': 3.25, 'punctuality_score': 2.0, 'friendliness_score': 4.86, 'comfortibility_score': 3.78}",30,4.86,friendliness_score,4,02:44.0
5da536eef528678ac2648d8f,5d942671a9cf770a818d1211,4,1,1,5,3,"{'chatty_score': 0.5, 'safety_score': 0.5, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 0.5}",30,0.5,chatty_score,1,03:10.4
5da536eef528678ac2648d90,5d9425eea9cf770a818c39de,4,1,4,5,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 0, 'friendliness_score': 8, 'comfortibility_score': 0}",30,8,friendliness_score,4,03:10.6
5da536eef528678ac2648d91,5d942742a9cf770a818e7345,3,5,2,1,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 4.5, 'friendliness_score': 2, 'comfortibility_score': 0}",10,4.5,punctuality_score,3,03:10.8
5da5370cf528678ac2648da3,5d942601a9cf770a818c581d,5,2,5,3,1,"{'chatty_score': 0.1, 'safety_score': 0, 'punctuality_score': 6.33, 'friendliness_score': 0, 'comfortibility_score': 8.33}",30,8.33,comfortibility_score,5,03:40.9
5da5370df528678ac2648da4,5d9425caa9cf770a818c0234,3,1,4,1,2,"{'chatty_score': 3, 'safety_score': 7, 'punctuality_score': 3, 'friendliness_score': 0.1, 'comfortibility_score': 0}",20,7,safety_score,2,03:41.0
5da5370df528678ac2648da5,5d9425b9a9cf770a818be960,5,5,2,2,3,"{'chatty_score': 0.33, 'safety_score': 0.1, 'punctuality_score': 0, 'friendliness_score': 0.33, 'comfortibility_score': 4.33}",30,4.33,comfortibility_score,5,03:41.2
