_id,variance,UTT,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,got_feedback_classifier_int
5dcdf3af98af55aa79f8fd20,41.65,30,1,4,1,3,2,4
5dcdf3af98af55aa79f8fd21,21.32,10,3,4,3,3,2,3
5dcdf3af98af55aa79f8fd22,62.97,30,3,3,2,3,2,1
5dcdf3af98af55aa79f8fd23,4.66,30,5,4,3,1,2,5
5dcdf3af98af55aa79f8fd24,47.69,30,5,5,5,4,2,1
5dcdf3af98af55aa79f8fd25,41.65,20,5,2,1,1,4,3
5dcdf3af98af55aa79f8fd26,12.66,25,3,3,2,1,5,2
5dcdf3af98af55aa79f8fd27,120.61,10,2,2,5,4,5,5
5dcdf3af98af55aa79f8fd28,21.44,30,1,4,3,1,4,2
5dcdf3af98af55aa79f8fd29,55.37,25,5,4,1,1,3,5
5dcdf3af98af55aa79f8fd2a,21.44,20,2,3,3,3,5,2
5dcdf3af98af55aa79f8fd2b,55.97,30,4,2,1,2,3,5
5dcdf3af98af55aa79f8fd2c,48.65,30,5,4,4,1,3,3
5dcdf3af98af55aa79f8fd2d,35.0,20,5,3,5,2,1,3
5dcdf3af98af55aa79f8fd2e,4.66,20,4,1,5,5,1,2
5dcdf3af98af55aa79f8fd2f,50.65,10,4,2,1,3,4,5
5dcdf3af98af55aa79f8fd30,14.11,30,5,3,2,2,5,2
5dcdf3af98af55aa79f8fd31,19.31,15,5,5,1,2,1,3
5dcdf3af98af55aa79f8fd32,62.5,10,2,5,3,2,5,4
5dcdf3af98af55aa79f8fd33,31.65,30,1,5,1,1,3,3
5dcdf3af98af55aa79f8fd34,19.41,10,2,5,2,2,3,1
5dcdf3af98af55aa79f8fd35,47.15,30,4,5,3,2,2,5
5dcdf3af98af55aa79f8fd36,143.94,30,1,3,2,3,1,1
5dcdf3af98af55aa79f8fd37,62.97,30,1,1,1,1,1,3
5dcdf3af98af55aa79f8fd38,41.65,30,4,3,4,3,4,3
5dcdf3af98af55aa79f8fd39,62.97,25,3,5,4,1,3,2
5dcdf3af98af55aa79f8fd3a,82.64,10,5,4,5,5,5,5
5dcdf3af98af55aa79f8fd3b,17.71,30,3,4,1,1,5,5
5dcdf3af98af55aa79f8fd3c,37.7,15,5,5,5,3,5,4
5dcdf3af98af55aa79f8fd3d,130.0,30,1,1,5,3,5,1
5dcdf3af98af55aa79f8fd3e,24.25,30,2,4,3,2,3,3
5dcdf3af98af55aa79f8fd3f,21.32,25,2,3,1,1,2,5
5dcdf3af98af55aa79f8fd40,41.65,20,3,5,3,2,2,3
5dcdf3af98af55aa79f8fd41,69.96,10,1,5,1,2,2,1
5dcdf3af98af55aa79f8fd42,76.0,30,1,3,1,4,5,2
5dcdf3af98af55aa79f8fd43,40.0,30,2,2,4,3,5,2
5dcdf3af98af55aa79f8fd44,62.5,20,5,2,4,1,3,3
5dcdf3af98af55aa79f8fd45,41.65,30,5,5,5,5,4,3
5dcdf3af98af55aa79f8fd46,2.33,25,3,4,1,1,5,4
5dcdf3af98af55aa79f8fd47,2.66,10,5,4,2,1,2,5
5dcdf3af98af55aa79f8fd48,76.65,30,4,5,4,5,5,4
5dcdf3af98af55aa79f8fd49,58.97,30,4,5,4,2,2,4
5dcdf3af98af55aa79f8fd4a,42.31,10,4,3,1,2,1,1
5dcdf3af98af55aa79f8fd4b,38.64,10,3,4,3,1,2,3
5dcdf3af98af55aa79f8fd4c,44.31,25,4,1,5,4,5,5
5dcdf3af98af55aa79f8fd4d,41.65,30,4,1,3,3,1,1
5dcdf3af98af55aa79f8fd4e,37.99,20,5,3,4,3,2,3
5dcdf3af98af55aa79f8fd4f,21.32,30,4,3,1,4,2,4
5dcdf3af98af55aa79f8fd50,48.65,25,1,2,3,2,1,3
5dcdf3af98af55aa79f8fd51,21.32,30,4,3,3,3,3,2
5dcdf3af98af55aa79f8fd52,21.32,25,4,1,2,2,2,2
5dcdf3af98af55aa79f8fd53,41.65,10,5,4,4,1,1,1
5dcdf3af98af55aa79f8fd54,76.65,30,3,4,4,1,5,1
5dcdf3af98af55aa79f8fd55,13.5,30,5,3,1,3,2,3
5dcdf3af98af55aa79f8fd56,32.0,20,5,2,1,3,3,3
5dcdf3b098af55aa79f8fd57,144.0,30,3,4,3,3,1,5
5dcdf3b098af55aa79f8fd58,62.97,30,5,2,2,1,5,3
5dcdf3b098af55aa79f8fd59,7.0,25,5,1,1,4,4,1
5dcdf3b098af55aa79f8fd5a,17.32,25,5,5,3,4,3,4
5dcdf3b098af55aa79f8fd5b,35.0,15,1,1,3,4,5,1
5dcdf3b098af55aa79f8fd5c,25.65,30,5,2,4,1,5,3
5dcdf3b098af55aa79f8fd5d,46.31,10,4,1,4,2,5,1
5dcdf3b098af55aa79f8fd5e,34.31,30,5,2,1,5,3,3
5dcdf3b098af55aa79f8fd5f,44.31,10,3,5,1,5,4,5
5dcdf3b098af55aa79f8fd60,32.66,30,5,5,3,4,3,2
5dcdf3b098af55aa79f8fd61,41.65,25,5,2,5,5,5,3
5dcdf3b098af55aa79f8fd62,41.65,25,5,1,5,5,3,3
5dcdf3b098af55aa79f8fd63,35.0,15,4,2,1,5,5,2
5dcdf3b098af55aa79f8fd64,40.0,30,5,4,3,4,3,3
5dcdf3b098af55aa79f8fd65,12.5,20,5,3,3,4,4,3
5dcdf3b098af55aa79f8fd66,62.5,20,3,4,3,2,3,5
5dcdf3b098af55aa79f8fd67,32.0,30,1,3,2,3,2,5
5dcdf3b098af55aa79f8fd68,34.27,15,2,3,3,3,1,2
5dcdf3b098af55aa79f8fd69,134.5,30,5,5,5,5,2,3
5dcdf3b098af55aa79f8fd6a,16.92,30,3,4,5,4,4,1
5dcdf3b098af55aa79f8fd6b,21.15,30,4,4,5,5,2,1
5dcdf3b098af55aa79f8fd6c,189.0,10,5,2,3,4,5,4
5dcdf3b098af55aa79f8fd6d,29.37,30,3,4,3,2,3,5
5dcdf3b098af55aa79f8fd6e,41.98,10,4,5,2,3,2,1
5dcdf3b098af55aa79f8fd6f,41.65,20,2,5,1,2,2,1
5dcdf3b098af55aa79f8fd70,73.3,15,5,5,3,5,2,2
5dcdf3b098af55aa79f8fd71,23.98,30,2,3,1,5,3,4
5dcdf3b098af55aa79f8fd72,9.0,20,3,3,4,5,1,1
5dcdf3b098af55aa79f8fd73,30.32,15,3,5,1,4,1,2
5dcdf3b098af55aa79f8fd74,26.32,20,1,1,5,3,2,5
5dcdf3b098af55aa79f8fd75,32.0,30,3,1,5,3,5,1
5dcdf3b098af55aa79f8fd76,18.36,20,3,3,4,3,3,1
5dcdf3b098af55aa79f8fd77,202.5,10,5,2,3,4,5,4
5dcdf3b098af55aa79f8fd78,0.0,30,4,4,2,2,2,1
5dcdf3b098af55aa79f8fd79,16.0,25,3,3,2,1,1,5
5dcdf3b098af55aa79f8fd7a,16.0,30,5,3,3,2,1,3
5dcdf3b098af55aa79f8fd7b,62.97,30,1,2,2,3,3,4
5dcdf3b098af55aa79f8fd7c,23.98,20,4,3,1,3,2,3
5dcdf3b098af55aa79f8fd7d,16.0,20,1,1,2,5,4,3
5dcdf3b098af55aa79f8fd7e,50.65,10,1,5,2,1,4,2
5dcdf3b098af55aa79f8fd7f,16.0,30,5,1,4,1,5,1
5dcdf3b098af55aa79f8fd80,49.65,25,3,1,4,2,5,1
5dcdf3b098af55aa79f8fd81,44.31,20,3,4,1,1,2,1
5dcdf3b098af55aa79f8fd82,26.31,25,3,3,5,1,3,4
5dcdf3b098af55aa79f8fd83,62.0,30,3,2,1,1,5,3
5dcdf3b098af55aa79f8fd84,32.0,30,1,2,3,4,5,1
5dcdf3b098af55aa79f8fd85,33.0,30,3,3,1,5,5,1
5dcdf3b098af55aa79f8fd86,32.0,30,3,3,2,1,1,2
5dcdf3b098af55aa79f8fd87,0.0,20,5,3,3,4,5,1
5dcdf3b098af55aa79f8fd88,13.5,20,4,5,1,3,3,5
5dcdf3b098af55aa79f8fd89,32.5,30,4,5,4,2,5,2
5dcdf3b098af55aa79f8fd8a,4.0,30,5,3,3,5,5,1
5dcdf3b098af55aa79f8fd8b,62.5,25,3,4,2,3,4,1
5dcdf3b098af55aa79f8fd8c,19.98,30,3,2,1,4,3,4
5dcdf3b098af55aa79f8fd8d,55.66,10,5,4,5,4,2,1
5dcdf3b098af55aa79f8fd8e,25.18,25,3,5,3,4,4,3
5dcdf3b098af55aa79f8fd8f,76.65,30,3,4,4,1,5,1
5dcdf3b098af55aa79f8fd90,6.99,30,5,1,2,1,1,4
5dcdf3b098af55aa79f8fd91,41.65,30,5,1,5,4,1,2
5dcdf3b098af55aa79f8fd92,26.72,15,5,3,1,1,2,4
5dcdf3b098af55aa79f8fd93,145.27,10,4,2,5,2,1,3
5dcdf3b098af55aa79f8fd94,76.65,30,4,3,1,2,4,2
5dcdf3b098af55aa79f8fd95,30.32,10,5,3,3,2,5,1
5dcdf3b098af55aa79f8fd96,41.65,10,4,2,4,2,3,5
5dcdf3b098af55aa79f8fd97,83.96,15,3,1,3,3,1,5
5dcdf3b098af55aa79f8fd98,1.34,30,4,5,5,3,2,4
5dcdf3b098af55aa79f8fd99,41.82,10,2,5,3,4,4,5
5dcdf3b098af55aa79f8fd9a,26.65,20,4,3,2,5,1,4
5dcdf3b098af55aa79f8fd9b,55.65,10,5,5,4,4,2,4
5dcdf3b098af55aa79f8fd9c,41.65,30,2,2,1,4,2,4
5dcdf3b098af55aa79f8fd9d,17.32,30,5,4,1,5,5,2
5dcdf3b098af55aa79f8fd9e,21.32,15,4,4,3,5,5,1
5dcdf3b098af55aa79f8fd9f,47.31,30,2,2,5,3,1,1
5dcdf3b098af55aa79f8fda0,38.64,30,5,4,4,1,1,5
5dcdf3b098af55aa79f8fda1,41.98,15,5,2,2,2,5,3
5dcdf3b098af55aa79f8fda2,6.99,10,5,5,1,3,2,3
5dcdf3b098af55aa79f8fda3,21.32,10,5,4,3,1,5,4
5dcdf3b098af55aa79f8fda4,12.99,30,3,4,5,4,3,4
5dcdf3b098af55aa79f8fda5,21.32,25,1,4,5,1,4,2
5dcdf3b098af55aa79f8fda6,41.65,10,2,4,5,5,2,1
5dcdf3b098af55aa79f8fda7,43.98,25,5,2,1,5,4,1
5dcdf3b098af55aa79f8fda8,6.0,30,2,1,1,4,3,4
5dcdf3b098af55aa79f8fda9,63.0,15,2,2,1,5,3,1
5dcdf3b098af55aa79f8fdaa,2.0,25,4,1,1,2,5,4
5dcdf3b098af55aa79f8fdab,16.0,30,1,3,5,4,3,2
5dcdf3b098af55aa79f8fdac,32.0,30,4,3,4,4,5,2
5dcdf3b098af55aa79f8fdad,63.0,10,5,5,5,4,5,1
5dcdf3b098af55aa79f8fdae,21.32,30,3,5,5,3,2,5
5dcdf3b098af55aa79f8fdaf,21.1,30,1,3,4,1,2,1
5dcdf3b098af55aa79f8fdb0,34.31,25,2,3,1,3,1,3
5dcdf3b098af55aa79f8fdb1,126.28,20,1,2,2,3,5,5
5dcdf3b098af55aa79f8fdb2,35.0,30,4,4,1,1,3,5
5dcdf3b098af55aa79f8fdb3,41.65,25,3,1,3,2,2,2
5dcdf3b098af55aa79f8fdb4,35.53,20,4,2,3,3,5,5
5dcdf3b098af55aa79f8fdb5,97.3,30,3,3,5,3,1,5
5dcdf3b098af55aa79f8fdb6,30.89,30,4,3,1,1,3,2
5dcdf3b098af55aa79f8fdb7,19.98,25,5,4,2,5,5,3
5dcdf3b098af55aa79f8fdb8,31.65,15,4,1,3,3,2,1
5dcdf3b098af55aa79f8fdb9,44.64,20,4,1,5,3,1,2
5dcdf3b098af55aa79f8fdba,21.32,30,1,5,5,2,1,5
5dcdf3b098af55aa79f8fdbb,0.0,20,2,5,4,3,4,1
5dcdf3b098af55aa79f8fdbc,9.0,10,1,4,2,2,4,5
5dcdf3b098af55aa79f8fdbd,50.65,20,4,3,5,4,1,5
5dcdf3b098af55aa79f8fdbe,65.0,30,1,3,2,4,2,2
5dcdf3b098af55aa79f8fdbf,62.5,25,2,1,2,4,3,1
5dcdf3b098af55aa79f8fdc0,4.0,15,4,5,3,4,4,1
5dcdf3b098af55aa79f8fdc1,21.32,30,3,2,1,5,5,1
5dcdf3b098af55aa79f8fdc2,50.65,20,4,2,2,5,3,3
5dcdf3b098af55aa79f8fdc3,23.98,20,5,5,3,3,4,5
5dcdf3b098af55aa79f8fdc4,50.65,30,2,5,3,1,1,2
5dcdf3b098af55aa79f8fdc5,41.65,30,2,2,5,4,3,1
5dcdf3b098af55aa79f8fdc6,31.65,30,4,4,5,3,2,2
5dcdf3b098af55aa79f8fdc7,35.0,10,5,4,5,2,1,1
5dcdf3b098af55aa79f8fdc8,58.98,15,2,4,3,2,2,4
5dcdf3b098af55aa79f8fdc9,42.67,30,3,3,1,3,5,3
5dcdf3b098af55aa79f8fdca,48.64,15,2,2,2,4,5,1
5dcdf3b098af55aa79f8fdcb,10.14,20,3,4,3,2,5,3
5dcdf3b098af55aa79f8fdcc,12.66,25,1,1,5,1,1,1
5dcdf3b098af55aa79f8fdcd,3.99,30,2,4,2,5,5,2
5dcdf3b098af55aa79f8fdce,52.97,10,4,4,2,5,5,1
5dcdf3b098af55aa79f8fdcf,21.32,10,1,3,1,3,3,3
5dcdf3b098af55aa79f8fdd0,22.65,25,2,1,3,5,4,2
5dcdf3b098af55aa79f8fdd1,42.64,30,5,1,1,4,3,4
5dcdf3b098af55aa79f8fdd2,41.65,25,5,2,5,1,4,5
5dcdf3b098af55aa79f8fdd3,41.65,15,5,2,5,3,4,5
5dcdf3b098af55aa79f8fdd4,21.32,20,1,2,5,2,5,4
5dcdf3b098af55aa79f8fdd5,33.98,30,5,4,1,2,1,4
5dcdf3b098af55aa79f8fdd6,21.32,25,5,1,1,1,4,5
5dcdf3b098af55aa79f8fdd7,41.65,25,5,3,3,4,1,5
5dcdf3b098af55aa79f8fdd8,77.64,10,3,1,2,2,4,2
5dcdf3b098af55aa79f8fdd9,32.0,30,4,2,3,2,2,4
5dcdf3b098af55aa79f8fdda,33.0,15,4,3,2,1,3,5
5dcdf3b098af55aa79f8fddb,32.0,20,4,1,3,1,4,3
5dcdf3b098af55aa79f8fddc,35.0,30,1,2,1,2,5,1
5dcdf3b098af55aa79f8fddd,41.65,20,2,3,2,4,5,3
5dcdf3b098af55aa79f8fdde,41.65,10,2,5,1,2,1,3
5dcdf3b098af55aa79f8fddf,58.64,20,1,5,5,2,1,4
5dcdf3b098af55aa79f8fde0,66.65,30,1,2,3,1,1,3
5dcdf3b098af55aa79f8fde1,49.32,10,3,5,5,1,4,3
5dcdf3b098af55aa79f8fde2,21.32,10,2,4,4,1,2,5
5dcdf3b098af55aa79f8fde3,21.32,15,2,4,3,2,5,4
5dcdf3b098af55aa79f8fde4,41.65,30,3,4,1,4,4,5
5dcdf3b098af55aa79f8fde5,44.31,25,1,5,4,1,2,3
5dcdf3b098af55aa79f8fde6,44.64,25,2,3,3,2,1,2
5dcdf3b098af55aa79f8fde7,41.65,20,5,1,2,3,2,2
5dcdf3b098af55aa79f8fde8,21.06,30,2,2,5,4,3,1
5dcdf3b098af55aa79f8fde9,18.52,20,2,3,5,1,3,2
5dcdf3b098af55aa79f8fdea,29.63,10,1,1,3,2,2,3
5dcdf3b098af55aa79f8fdeb,77.97,20,2,3,3,2,1,5
5dcdf3b098af55aa79f8fdec,12.66,30,3,4,2,2,5,4
5dcdf3b098af55aa79f8fded,25.09,10,2,4,3,3,5,5
5dcdf3b098af55aa79f8fdee,46.86,25,1,2,1,4,4,4
5dcdf3b098af55aa79f8fdef,90.95,30,2,2,5,3,1,5
5dcdf3b098af55aa79f8fdf0,0.0,30,2,2,2,4,4,1
5dcdf3b098af55aa79f8fdf1,62.5,30,2,2,2,4,4,5
5dcdf3b098af55aa79f8fdf2,63.0,15,3,2,4,3,3,5
5dcdf3b098af55aa79f8fdf3,32.0,30,3,3,5,4,3,2
5dcdf3b098af55aa79f8fdf4,63.0,15,2,1,4,5,1,3
5dcdf3b098af55aa79f8fdf5,36.0,15,1,5,3,5,5,4
5dcdf3b098af55aa79f8fdf6,12.99,30,1,5,5,4,1,2
5dcdf3b098af55aa79f8fdf7,41.65,30,1,3,3,2,3,3
5dcdf3b098af55aa79f8fdf8,8.0,20,3,5,2,2,4,1
5dcdf3b098af55aa79f8fdf9,62.97,25,1,4,1,1,5,4
5dcdf3b098af55aa79f8fdfa,104.62,30,1,1,1,2,2,5
5dcdf3b098af55aa79f8fdfb,35.0,25,1,3,3,5,4,4
5dcdf3b098af55aa79f8fdfc,41.65,20,1,2,1,3,2,5
5dcdf3b098af55aa79f8fdfd,41.98,20,1,3,4,1,3,3
5dcdf3b098af55aa79f8fdfe,35.0,30,1,3,5,5,1,2
5dcdf3b098af55aa79f8fdff,35.0,20,1,1,5,2,2,3
5dcdf3b098af55aa79f8fe00,41.65,25,1,5,5,4,4,4
5dcdf3b098af55aa79f8fe01,23.32,15,3,5,3,2,3,1
5dcdf3b098af55aa79f8fe02,36.0,30,2,3,5,3,5,1
5dcdf3b098af55aa79f8fe03,6.0,30,1,5,5,2,1,3
5dcdf3b098af55aa79f8fe04,15.0,10,3,3,2,1,3,5
5dcdf3b098af55aa79f8fe05,62.97,30,1,4,1,1,5,1
5dcdf3b098af55aa79f8fe06,40.65,20,2,1,1,1,3,3
5dcdf3b098af55aa79f8fe07,7.32,15,4,2,1,5,5,5
5dcdf3b098af55aa79f8fe08,12.66,30,1,1,5,1,2,3
5dcdf3b098af55aa79f8fe09,25.99,30,3,1,3,1,3,5
5dcdf3b098af55aa79f8fe0a,31.65,25,3,4,2,1,2,4
5dcdf3b098af55aa79f8fe0b,41.65,15,3,4,5,5,2,4
5dcdf3b098af55aa79f8fe0c,153.26,30,3,3,5,4,4,4
5dcdf3b098af55aa79f8fe0d,48.64,30,3,3,3,4,4,1
5dcdf3b098af55aa79f8fe0e,53.71,10,1,2,2,4,1,4
5dcdf3b098af55aa79f8fe0f,45.65,20,2,5,2,3,2,4
5dcdf3b098af55aa79f8fe10,68.3,10,5,3,1,3,1,4
5dcdf3b098af55aa79f8fe11,30.0,30,4,3,1,4,2,2
5dcdf3b098af55aa79f8fe12,10.0,25,2,1,1,2,1,3
5dcdf3b098af55aa79f8fe13,45.5,20,4,2,2,5,1,2
5dcdf3b098af55aa79f8fe14,17.5,30,3,5,3,3,4,1
5dcdf3b098af55aa79f8fe15,13.5,30,1,3,2,3,2,2
5dcdf3b098af55aa79f8fe16,62.5,20,2,2,5,3,3,3
5dcdf3b098af55aa79f8fe17,38.52,30,1,5,2,1,4,3
5dcdf3b098af55aa79f8fe18,43.65,25,3,5,4,4,3,4
5dcdf3b098af55aa79f8fe19,41.65,15,4,5,3,3,5,5
5dcdf3b098af55aa79f8fe1a,79.31,15,4,2,1,5,5,5
5dcdf3b098af55aa79f8fe1b,30.66,30,3,4,2,3,4,1
5dcdf3b098af55aa79f8fe1c,52.97,15,1,4,4,1,3,1
5dcdf3b098af55aa79f8fe1d,35.0,25,2,4,1,3,2,1
5dcdf3b098af55aa79f8fe1e,20.66,10,1,3,2,2,5,5
5dcdf3b098af55aa79f8fe1f,76.65,30,2,5,4,5,1,5
5dcdf3b098af55aa79f8fe20,17.41,30,1,5,3,5,2,4
5dcdf3b098af55aa79f8fe21,30.66,30,5,5,5,1,2,5
5dcdf3b098af55aa79f8fe22,90.29,10,1,5,5,3,4,4
5dcdf3b098af55aa79f8fe23,37.0,30,4,4,4,2,2,3
5dcdf3b098af55aa79f8fe24,38.97,10,4,4,4,2,4,1
5dcdf3b098af55aa79f8fe25,41.65,25,4,2,2,3,4,4
5dcdf3b098af55aa79f8fe26,42.97,30,5,3,5,4,3,1
5dcdf3b098af55aa79f8fe27,14.5,30,2,5,3,2,1,2
5dcdf3b098af55aa79f8fe28,66.5,10,5,5,2,3,2,1
5dcdf3b098af55aa79f8fe29,64.5,10,5,3,4,3,5,5
5dcdf3b098af55aa79f8fe2a,2.66,30,2,4,1,5,2,1
5dcdf3b098af55aa79f8fe2b,35.0,30,4,3,1,5,3,3
5dcdf3b098af55aa79f8fe2c,30.85,30,2,3,3,5,5,4
5dcdf3b098af55aa79f8fe2d,118.3,20,5,4,5,2,1,4
5dcdf3b098af55aa79f8fe2e,13.5,30,2,3,4,2,2,1
5dcdf3b098af55aa79f8fe2f,62.5,15,1,3,5,3,5,2
5dcdf3b098af55aa79f8fe30,0.0,25,1,3,4,1,3,1
5dcdf3b098af55aa79f8fe31,32.0,30,2,4,1,4,5,5
5dcdf3b098af55aa79f8fe32,14.68,30,3,3,2,1,4,5
5dcdf3b098af55aa79f8fe33,62.6,20,2,4,2,2,4,2
5dcdf3b098af55aa79f8fe34,31.25,30,5,2,3,4,5,3
5dcdf3b098af55aa79f8fe35,63.25,15,3,5,3,2,1,5
5dcdf3b098af55aa79f8fe36,32.0,25,4,1,5,4,1,5
5dcdf3b098af55aa79f8fe37,21.32,30,4,3,2,2,5,2
5dcdf3b098af55aa79f8fe38,41.65,20,4,1,2,3,5,5
5dcdf3b098af55aa79f8fe39,9.0,20,4,1,2,1,3,5
5dcdf3b098af55aa79f8fe3a,4.33,10,2,3,4,5,4,4
5dcdf3b098af55aa79f8fe3b,32.0,30,1,3,3,1,4,1
5dcdf3b098af55aa79f8fe3c,9.0,25,2,3,3,2,4,2
5dcdf3b098af55aa79f8fe3d,125.0,20,3,4,3,5,1,2
5dcdf3b098af55aa79f8fe3e,13.5,30,3,4,4,5,3,4
5dcdf3b098af55aa79f8fe3f,4.5,20,1,4,4,4,2,3
5dcdf3b098af55aa79f8fe40,62.5,15,2,5,4,5,5,5
5dcdf3b098af55aa79f8fe41,13.5,30,2,3,5,2,4,4
5dcdf3b098af55aa79f8fe42,62.5,10,3,4,5,4,4,3
5dcdf3b098af55aa79f8fe43,63.0,30,1,1,4,5,3,4
5dcdf3b098af55aa79f8fe44,18.0,30,5,4,4,3,4,4
5dcdf3b098af55aa79f8fe45,62.5,30,5,4,4,4,2,3
5dcdf3b098af55aa79f8fe46,13.5,15,4,3,5,4,4,5
5dcdf3b098af55aa79f8fe47,6.75,30,4,4,3,4,5,1
5dcdf3b098af55aa79f8fe48,41.85,20,1,4,2,2,5,5
5dcdf3b098af55aa79f8fe49,32.5,25,3,2,3,5,1,5
5dcdf3b098af55aa79f8fe4a,21.32,30,1,3,5,4,2,1
5dcdf3b098af55aa79f8fe4b,34.8,25,4,2,3,5,2,5
5dcdf3b098af55aa79f8fe4c,44.31,15,2,4,5,5,2,2
5dcdf3b098af55aa79f8fe4d,83.3,20,4,1,2,1,4,1
5dcdf3b098af55aa79f8fe4e,63.5,30,1,4,5,2,1,5
5dcdf3b098af55aa79f8fe4f,4.0,15,2,5,3,3,5,2
5dcdf3b098af55aa79f8fe50,13.5,15,1,1,2,5,4,2
5dcdf3b098af55aa79f8fe51,19.66,30,2,2,4,4,5,1
5dcdf3b098af55aa79f8fe52,31.65,25,3,3,3,1,4,1
5dcdf3b098af55aa79f8fe53,35.0,25,1,3,5,4,3,1
5dcdf3b098af55aa79f8fe54,41.65,20,2,4,3,3,4,1
5dcdf3b098af55aa79f8fe55,1.0,30,5,2,3,1,2,2
5dcdf3b098af55aa79f8fe56,32.0,25,3,2,2,1,1,2
5dcdf3b098af55aa79f8fe57,36.0,20,3,5,3,2,2,5
5dcdf3b098af55aa79f8fe58,93.75,30,2,2,2,2,4,5
5dcdf3b098af55aa79f8fe59,35.9,10,2,2,4,4,5,2
5dcdf3b098af55aa79f8fe5a,161.0,10,3,5,2,1,4,2
5dcdf3b098af55aa79f8fe5b,62.5,30,4,3,1,4,4,3
5dcdf3b098af55aa79f8fe5c,13.71,15,5,5,1,5,2,5
5dcdf3b098af55aa79f8fe5d,64.0,30,2,1,4,4,5,3
5dcdf3b098af55aa79f8fe5e,53.75,30,4,3,2,4,4,3
5dcdf3b098af55aa79f8fe5f,6.75,20,3,4,5,4,4,5
5dcdf3b098af55aa79f8fe60,71.5,30,3,1,1,3,1,3
5dcdf3b198af55aa79f8fe61,29.5,30,1,2,2,5,5,4
5dcdf3b198af55aa79f8fe62,16.0,30,2,4,2,5,5,1
5dcdf3b198af55aa79f8fe63,62.5,25,3,2,4,5,1,4
5dcdf3b198af55aa79f8fe64,4.0,30,1,3,1,4,1,4
5dcdf3b198af55aa79f8fe65,79.5,20,5,1,5,4,5,2
5dcdf3b198af55aa79f8fe66,70.5,15,2,4,5,2,5,5
5dcdf3b198af55aa79f8fe67,35.32,30,3,2,4,3,5,3
5dcdf3b198af55aa79f8fe68,42.64,20,2,2,3,1,5,4
5dcdf3b198af55aa79f8fe69,21.32,20,1,2,3,1,5,3
5dcdf3b198af55aa79f8fe6a,37.66,15,2,2,2,1,2,2
5dcdf3b198af55aa79f8fe6b,21.65,30,1,3,2,5,2,3
5dcdf3b198af55aa79f8fe6c,21.32,30,4,3,4,5,3,2
5dcdf3b198af55aa79f8fe6d,50.65,15,1,5,1,5,1,4
5dcdf3b198af55aa79f8fe6e,41.65,30,4,1,5,5,4,2
5dcdf3b198af55aa79f8fe6f,56.32,30,1,1,2,1,3,1
5dcdf3b198af55aa79f8fe70,41.65,20,3,1,3,1,5,3
5dcdf3b198af55aa79f8fe71,21.32,20,5,5,1,3,4,2
5dcdf3b198af55aa79f8fe72,30.32,30,1,1,4,4,3,2
5dcdf3b198af55aa79f8fe73,3.16,30,4,4,1,4,4,3
5dcdf3b198af55aa79f8fe74,31.25,25,5,2,5,2,2,4
5dcdf3b198af55aa79f8fe75,13.5,15,1,1,1,4,3,4
5dcdf3b198af55aa79f8fe76,7.65,30,1,1,1,1,5,2
5dcdf3b198af55aa79f8fe77,7.4,10,2,3,1,2,5,5
5dcdf3b198af55aa79f8fe78,134.0,20,2,5,4,5,4,1
5dcdf3b198af55aa79f8fe79,18.0,30,2,3,4,3,2,3
5dcdf3b198af55aa79f8fe7a,62.5,30,4,2,5,3,5,2
5dcdf3b198af55aa79f8fe7b,32.0,30,1,4,2,2,3,4
5dcdf3b198af55aa79f8fe7c,62.5,30,4,5,5,4,5,1
5dcdf3b198af55aa79f8fe7d,32.0,15,3,5,5,4,3,4
5dcdf3b198af55aa79f8fe7e,32.0,30,4,4,4,3,2,3
5dcdf3b198af55aa79f8fe7f,21.32,30,2,4,2,4,5,3
5dcdf3b198af55aa79f8fe80,3.0,20,1,5,4,5,5,5
5dcdf3b198af55aa79f8fe81,41.65,10,4,4,4,5,4,3
5dcdf3b198af55aa79f8fe82,21.65,30,4,1,4,5,3,4
5dcdf3b198af55aa79f8fe83,62.5,30,2,1,5,2,4,3
5dcdf3b198af55aa79f8fe84,4.0,25,4,5,5,3,3,2
5dcdf3b198af55aa79f8fe85,23.5,25,2,4,4,5,3,1
5dcdf3b198af55aa79f8fe86,2.0,30,4,2,4,4,3,4
5dcdf3b198af55aa79f8fe87,40.25,15,2,2,2,2,2,5
5dcdf3b198af55aa79f8fe88,68.0,25,4,2,5,1,5,5
5dcdf3b198af55aa79f8fe89,62.5,30,1,2,1,2,2,3
5dcdf3b198af55aa79f8fe8a,63.0,30,3,4,5,1,4,4
5dcdf3b198af55aa79f8fe8b,76.0,20,2,2,4,4,4,1
5dcdf3b198af55aa79f8fe8c,62.83,30,4,3,2,4,1,2
5dcdf3b198af55aa79f8fe8d,41.65,10,5,1,2,3,2,3
5dcdf3b198af55aa79f8fe8e,25.32,15,5,4,4,5,4,5
5dcdf3b198af55aa79f8fe8f,89.95,15,5,2,3,3,1,5
5dcdf3b198af55aa79f8fe90,40.16,30,1,5,5,2,5,2
5dcdf3b198af55aa79f8fe91,3.38,20,4,3,5,3,5,1
5dcdf3b198af55aa79f8fe92,29.0,30,1,5,5,1,5,1
5dcdf3b198af55aa79f8fe93,35.0,30,1,5,2,1,3,1
