_id,feedback_type,user_who_is_rating_Mongoid,user_who_is_rating_id,user_getting_rated_Mongoid,user_getting_rated_id,trip_id,chatty_rating,safety_rating,punctuality_rating,friendliness_rating,comfort_rating,average_rating,feedback_given_classifier,feedback_given_classifier_to_int,time_stamp,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,driver_rating,UTT
5d844fc8d5c69065197bb11a,rider_to_driver,5d844a6da51ea3e5d35193a5,23694,5d844b81a51ea3e5d352edf9,112354,5d844fc8d5c69065197bb117,4,3,3,3,3,3.2,chatty_score,1,2019-09-20 00:04:24,2.0,4.0,1.0,4.0,1.0,4.0,
5d844fc8d5c69065197bb11b,rider_to_rider,5d844ad1a51ea3e5d3521057,55616,5d844a6da51ea3e5d35193a5,23694,5d844fc8d5c69065197bb117,4,4,3,2,3,3.2,chatty_score,1,2019-09-20 00:04:24,,,,,,,
5d844fc8d5c69065197bb11c,rider_to_driver,5d844ad1a51ea3e5d3521057,55616,5d844b81a51ea3e5d352edf9,112354,5d844fc8d5c69065197bb117,4,3,5,4,5,4.2,punctuality_score,3,2019-09-20 00:04:24,2.0,4.0,2.0,2.0,1.0,4.0,
5d844fc8d5c69065197bb11d,driver_to_rider,5d844b81a51ea3e5d352edf9,112354,5d844a6da51ea3e5d35193a5,23694,5d844fc8d5c69065197bb117,4,2,2,3,2,2.6,chatty_score,1,2019-09-20 00:04:24,,,,,,,
5d844fc8d5c69065197bb11e,driver_to_rider,5d844b81a51ea3e5d352edf9,112354,5d844ad1a51ea3e5d3521057,55616,5d844fc8d5c69065197bb117,4,2,4,2,2,2.8,chatty_score,1,2019-09-20 00:04:24,,,,,,,
5d844fd2d5c69065197bb121,rider_to_rider,5d844a8ea51ea3e5d351c24c,35637,5d844a56a51ea3e5d3516f6d,14422,5d844fd2d5c69065197bb11f,2,2,5,3,2,2.8,punctuality_score,3,2019-09-20 00:04:34,,,,,,,
5d844fd2d5c69065197bb122,rider_to_driver,5d844a8ea51ea3e5d351c24c,35637,5d844b67a51ea3e5d352cd3c,103973,5d844fd2d5c69065197bb11f,2,5,2,3,4,3.2,safety_score,2,2019-09-20 00:04:34,1.0,5.0,2.0,3.0,2.0,2.0,
5d844fd2d5c69065197bb123,rider_to_rider,5d844a56a51ea3e5d3516f6d,14422,5d844a8ea51ea3e5d351c24c,35637,5d844fd2d5c69065197bb11f,3,2,2,2,3,2.4,chatty_score,1,2019-09-20 00:04:34,,,,,,,
5d844fd2d5c69065197bb124,rider_to_driver,5d844a56a51ea3e5d3516f6d,14422,5d844b67a51ea3e5d352cd3c,103973,5d844fd2d5c69065197bb11f,4,4,4,4,5,4.2,comfortibility_score,5,2019-09-20 00:04:34,1.0,3.0,2.0,2.0,3.0,4.0,
5d844fd2d5c69065197bb125,driver_to_rider,5d844b67a51ea3e5d352cd3c,103973,5d844a8ea51ea3e5d351c24c,35637,5d844fd2d5c69065197bb11f,4,3,4,2,2,3.0,chatty_score,1,2019-09-20 00:04:34,,,,,,,
5d844fd2d5c69065197bb126,driver_to_rider,5d844b67a51ea3e5d352cd3c,103973,5d844a56a51ea3e5d3516f6d,14422,5d844fd2d5c69065197bb11f,5,2,3,4,3,3.4,chatty_score,1,2019-09-20 00:04:34,,,,,,,
5d8450229b32337d83ea1270,rider_to_rider,5d844ad2a51ea3e5d35210f7,55776,5d844a6aa51ea3e5d3518ee7,22480,5d8450229b32337d83ea126e,4,4,4,2,2,3.2,chatty_score,1,2019-09-20 00:05:54,,,,,,,
5d8450229b32337d83ea1271,rider_to_driver,5d844ad2a51ea3e5d35210f7,55776,5d844b6ca51ea3e5d352d328,105489,5d8450229b32337d83ea126e,4,2,2,2,5,3.0,comfortibility_score,5,2019-09-20 00:05:54,1.0,1.0,4.0,5.0,1.0,4.0,
5d8450229b32337d83ea1272,rider_to_rider,5d844a6aa51ea3e5d3518ee7,22480,5d844ad2a51ea3e5d35210f7,55776,5d8450229b32337d83ea126e,5,5,5,4,3,4.4,chatty_score,1,2019-09-20 00:05:54,,,,,,,
5d8450229b32337d83ea1273,rider_to_driver,5d844a6aa51ea3e5d3518ee7,22480,5d844b6ca51ea3e5d352d328,105489,5d8450229b32337d83ea126e,4,3,2,3,2,2.8,chatty_score,1,2019-09-20 00:05:54,2.0,4.0,4.0,3.0,4.0,2.0,
5d8450229b32337d83ea1274,driver_to_rider,5d844b6ca51ea3e5d352d328,105489,5d844ad2a51ea3e5d35210f7,55776,5d8450229b32337d83ea126e,3,2,3,2,2,2.4,chatty_score,1,2019-09-20 00:05:54,,,,,,,
5d8450229b32337d83ea1275,driver_to_rider,5d844b6ca51ea3e5d352d328,105489,5d844a6aa51ea3e5d3518ee7,22480,5d8450229b32337d83ea126e,2,4,3,5,2,3.2,friendliness_score,4,2019-09-20 00:05:54,,,,,,,
5d84502f9b32337d83ea1278,rider_to_rider,5d844a54a51ea3e5d3516c79,13666,5d844aefa51ea3e5d3523793,65660,5d84502f9b32337d83ea1276,2,2,2,5,4,3.0,friendliness_score,4,2019-09-20 00:06:07,,,,,,,
5d84502f9b32337d83ea1279,rider_to_driver,5d844a54a51ea3e5d3516c79,13666,5d844b5fa51ea3e5d352c3bf,101544,5d84502f9b32337d83ea1276,3,3,5,5,2,3.6,punctuality_score,3,2019-09-20 00:06:07,4.0,5.0,2.0,1.0,5.0,2.0,
5d84502f9b32337d83ea127a,rider_to_rider,5d844aefa51ea3e5d3523793,65660,5d844a54a51ea3e5d3516c79,13666,5d84502f9b32337d83ea1276,5,2,3,3,3,3.2,chatty_score,1,2019-09-20 00:06:07,,,,,,,
5d84502f9b32337d83ea127b,rider_to_driver,5d844aefa51ea3e5d3523793,65660,5d844b5fa51ea3e5d352c3bf,101544,5d84502f9b32337d83ea1276,5,2,3,2,4,3.2,chatty_score,1,2019-09-20 00:06:07,5.0,5.0,3.0,1.0,2.0,4.0,
5d84502f9b32337d83ea127c,driver_to_rider,5d844b5fa51ea3e5d352c3bf,101544,5d844a54a51ea3e5d3516c79,13666,5d84502f9b32337d83ea1276,4,5,4,3,3,3.8,safety_score,2,2019-09-20 00:06:07,,,,,,,
5d84502f9b32337d83ea127d,driver_to_rider,5d844b5fa51ea3e5d352c3bf,101544,5d844aefa51ea3e5d3523793,65660,5d84502f9b32337d83ea1276,2,2,4,5,4,3.4,friendliness_score,4,2019-09-20 00:06:07,,,,,,,
5d8450379b32337d83ea1280,rider_to_rider,5d844a98a51ea3e5d351ce60,38729,5d844a4fa51ea3e5d351640e,11511,5d8450379b32337d83ea127e,3,4,5,4,3,3.8,punctuality_score,3,2019-09-20 00:06:15,,,,,,,
5d8450379b32337d83ea1281,rider_to_driver,5d844a98a51ea3e5d351ce60,38729,5d844b94a51ea3e5d35302b5,117662,5d8450379b32337d83ea127e,3,4,2,5,5,3.8,friendliness_score,4,2019-09-20 00:06:15,4.0,4.0,1.0,2.0,1.0,4.0,
5d8450379b32337d83ea1282,rider_to_rider,5d844a4fa51ea3e5d351640e,11511,5d844a98a51ea3e5d351ce60,38729,5d8450379b32337d83ea127e,5,3,2,5,5,4.0,chatty_score,1,2019-09-20 00:06:15,,,,,,,
5d8450379b32337d83ea1283,rider_to_driver,5d844a4fa51ea3e5d351640e,11511,5d844b94a51ea3e5d35302b5,117662,5d8450379b32337d83ea127e,4,4,2,4,2,3.2,chatty_score,1,2019-09-20 00:06:15,4.0,3.0,4.0,1.0,3.0,4.0,
5d8450379b32337d83ea1284,driver_to_rider,5d844b94a51ea3e5d35302b5,117662,5d844a98a51ea3e5d351ce60,38729,5d8450379b32337d83ea127e,5,3,3,2,4,3.4,chatty_score,1,2019-09-20 00:06:15,,,,,,,
5d8450379b32337d83ea1285,driver_to_rider,5d844b94a51ea3e5d35302b5,117662,5d844a4fa51ea3e5d351640e,11511,5d8450379b32337d83ea127e,3,5,3,4,2,3.4,safety_score,2,2019-09-20 00:06:15,,,,,,,
5d8450469b32337d83ea1288,rider_to_rider,5d844b09a51ea3e5d352572a,73747,5d844a64a51ea3e5d3518470,19801,5d8450469b32337d83ea1286,3,3,3,5,3,3.4,friendliness_score,4,2019-09-20 00:06:30,,,,,,,
5d8450469b32337d83ea1289,rider_to_driver,5d844b09a51ea3e5d352572a,73747,5d844b60a51ea3e5d352c4d5,101822,5d8450469b32337d83ea1286,4,3,5,5,5,4.4,punctuality_score,3,2019-09-20 00:06:30,5.0,2.0,2.0,1.0,3.0,3.0,
5d8450469b32337d83ea128a,rider_to_rider,5d844a64a51ea3e5d3518470,19801,5d844b09a51ea3e5d352572a,73747,5d8450469b32337d83ea1286,3,3,4,5,4,3.8,friendliness_score,4,2019-09-20 00:06:30,,,,,,,
5d8450469b32337d83ea128b,rider_to_driver,5d844a64a51ea3e5d3518470,19801,5d844b60a51ea3e5d352c4d5,101822,5d8450469b32337d83ea1286,4,4,4,2,2,3.2,chatty_score,1,2019-09-20 00:06:30,4.0,3.0,3.0,1.0,3.0,2.0,
5d8450469b32337d83ea128c,driver_to_rider,5d844b60a51ea3e5d352c4d5,101822,5d844b09a51ea3e5d352572a,73747,5d8450469b32337d83ea1286,2,5,5,5,4,4.2,safety_score,2,2019-09-20 00:06:30,,,,,,,
5d8450469b32337d83ea128d,driver_to_rider,5d844b60a51ea3e5d352c4d5,101822,5d844a64a51ea3e5d3518470,19801,5d8450469b32337d83ea1286,3,4,3,5,5,4.0,friendliness_score,4,2019-09-20 00:06:30,,,,,,,
5d84508fd5c69065197bb129,rider_to_rider,5d844a80a51ea3e5d351afae,30871,5d844ac0a51ea3e5d351fbab,50324,5d84508fd5c69065197bb127,3,5,4,3,5,4.0,safety_score,2,2019-09-20 00:07:43,,,,,,,
5d84508fd5c69065197bb12a,rider_to_driver,5d844a80a51ea3e5d351afae,30871,5d844c7ca51ea3e5d3543d3f,198184,5d84508fd5c69065197bb127,3,4,5,5,5,4.4,punctuality_score,3,2019-09-20 00:07:43,3.0,5.0,5.0,1.0,4.0,3.0,
5d84508fd5c69065197bb12b,rider_to_rider,5d844ac0a51ea3e5d351fbab,50324,5d844a80a51ea3e5d351afae,30871,5d84508fd5c69065197bb127,3,3,2,2,2,2.4,chatty_score,1,2019-09-20 00:07:43,,,,,,,
5d84508fd5c69065197bb12c,rider_to_driver,5d844ac0a51ea3e5d351fbab,50324,5d844c7ca51ea3e5d3543d3f,198184,5d84508fd5c69065197bb127,5,4,5,3,4,4.2,chatty_score,1,2019-09-20 00:07:43,5.0,4.0,5.0,1.0,2.0,2.0,
5d84508fd5c69065197bb12d,driver_to_rider,5d844c7ca51ea3e5d3543d3f,198184,5d844a80a51ea3e5d351afae,30871,5d84508fd5c69065197bb127,4,3,5,3,3,3.6,punctuality_score,3,2019-09-20 00:07:43,,,,,,,
5d84508fd5c69065197bb12e,driver_to_rider,5d844c7ca51ea3e5d3543d3f,198184,5d844ac0a51ea3e5d351fbab,50324,5d84508fd5c69065197bb127,5,3,4,3,5,4.0,chatty_score,1,2019-09-20 00:07:43,,,,,,,
5d8450a0d5c69065197bb131,rider_to_rider,5d844b3ca51ea3e5d3529992,90747,5d844a6fa51ea3e5d35195ea,24275,5d8450a0d5c69065197bb12f,5,2,4,5,3,3.8,chatty_score,1,2019-09-20 00:08:00,,,,,,,
5d8450a0d5c69065197bb132,rider_to_driver,5d844b3ca51ea3e5d3529992,90747,5d844b6ba51ea3e5d352d153,105020,5d8450a0d5c69065197bb12f,5,3,2,2,5,3.4,chatty_score,1,2019-09-20 00:08:00,4.0,1.0,5.0,3.0,1.0,4.0,
5d8450a0d5c69065197bb133,rider_to_rider,5d844a6fa51ea3e5d35195ea,24275,5d844b3ca51ea3e5d3529992,90747,5d8450a0d5c69065197bb12f,5,5,2,2,5,3.8,chatty_score,1,2019-09-20 00:08:00,,,,,,,
5d8450a0d5c69065197bb134,rider_to_driver,5d844a6fa51ea3e5d35195ea,24275,5d844b6ba51ea3e5d352d153,105020,5d8450a0d5c69065197bb12f,3,5,2,3,5,3.6,safety_score,2,2019-09-20 00:08:00,4.0,3.0,5.0,3.0,2.0,4.0,
5d8450a0d5c69065197bb135,driver_to_rider,5d844b6ba51ea3e5d352d153,105020,5d844b3ca51ea3e5d3529992,90747,5d8450a0d5c69065197bb12f,5,3,4,2,2,3.2,chatty_score,1,2019-09-20 00:08:00,,,,,,,
5d8450a0d5c69065197bb136,driver_to_rider,5d844b6ba51ea3e5d352d153,105020,5d844a6fa51ea3e5d35195ea,24275,5d8450a0d5c69065197bb12f,2,3,3,3,5,3.2,comfortibility_score,5,2019-09-20 00:08:00,,,,,,,
5d84510bf330f13fd891acf9,rider_to_rider,5d844a77a51ea3e5d351a38f,27768,5d844a40a51ea3e5d3514d82,5739,5d84510bf330f13fd891acf7,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:09:47,5.0,2.0,4.0,5.0,1.0,,15.0
5d84510bf330f13fd891acfa,rider_to_driver,5d844a77a51ea3e5d351a38f,27768,5d844b5ca51ea3e5d352c13c,100901,5d84510bf330f13fd891acf7,0,0,1,0,0,0.2,punctuality_score,3,2019-09-20 00:09:47,5.0,2.0,4.0,5.0,1.0,2.0,15.0
5d84510bf330f13fd891acfb,rider_to_rider,5d844a40a51ea3e5d3514d82,5739,5d844a77a51ea3e5d351a38f,27768,5d84510bf330f13fd891acf7,0,5,0,0,0,1.0,safety_score,2,2019-09-20 00:09:47,4.0,1.0,4.0,4.0,2.0,,30.0
5d84510bf330f13fd891acfc,rider_to_driver,5d844a40a51ea3e5d3514d82,5739,5d844b5ca51ea3e5d352c13c,100901,5d84510bf330f13fd891acf7,5,0,0,4,0,1.8,chatty_score,1,2019-09-20 00:09:47,4.0,1.0,4.0,4.0,2.0,3.0,30.0
5d84510bf330f13fd891acfd,driver_to_rider,5d844b5ca51ea3e5d352c13c,100901,5d844a77a51ea3e5d351a38f,27768,5d84510bf330f13fd891acf7,0,0,0,0,4,0.8,comfortibility_score,5,2019-09-20 00:09:47,4.0,1.0,1.0,3.0,4.0,,20.0
5d84510bf330f13fd891acfe,driver_to_rider,5d844b5ca51ea3e5d352c13c,100901,5d844a40a51ea3e5d3514d82,5739,5d84510bf330f13fd891acf7,0,2,2,3,0,1.4,friendliness_score,4,2019-09-20 00:09:47,4.0,1.0,1.0,3.0,4.0,,20.0
5d84511bf330f13fd891ad01,rider_to_rider,5d844a63a51ea3e5d35183a6,19599,5d844ae2a51ea3e5d3522795,61566,5d84511bf330f13fd891acff,0,0,0,0,4,0.8,comfortibility_score,5,2019-09-20 00:10:03,3.0,4.0,2.0,3.0,1.0,,15.0
5d84511bf330f13fd891ad02,rider_to_driver,5d844a63a51ea3e5d35183a6,19599,5d844b7da51ea3e5d352e73e,110631,5d84511bf330f13fd891acff,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:10:03,3.0,4.0,2.0,3.0,1.0,2.0,15.0
5d84511bf330f13fd891ad03,rider_to_rider,5d844ae2a51ea3e5d3522795,61566,5d844a63a51ea3e5d35183a6,19599,5d84511bf330f13fd891acff,1,0,4,0,0,1.0,punctuality_score,3,2019-09-20 00:10:03,3.0,5.0,5.0,2.0,5.0,,25.0
5d84511bf330f13fd891ad04,rider_to_driver,5d844ae2a51ea3e5d3522795,61566,5d844b7da51ea3e5d352e73e,110631,5d84511bf330f13fd891acff,0,0,2,0,3,1.0,comfortibility_score,5,2019-09-20 00:10:03,3.0,5.0,5.0,2.0,5.0,2.0,25.0
5d84511bf330f13fd891ad05,driver_to_rider,5d844b7da51ea3e5d352e73e,110631,5d844a63a51ea3e5d35183a6,19599,5d84511bf330f13fd891acff,3,0,3,0,0,1.2,chatty_score,1,2019-09-20 00:10:03,5.0,4.0,1.0,2.0,2.0,,20.0
5d84511bf330f13fd891ad06,driver_to_rider,5d844b7da51ea3e5d352e73e,110631,5d844ae2a51ea3e5d3522795,61566,5d84511bf330f13fd891acff,3,5,0,0,0,1.6,safety_score,2,2019-09-20 00:10:03,5.0,4.0,1.0,2.0,2.0,,20.0
5d84512ef330f13fd891ad09,rider_to_rider,5d844b1ca51ea3e5d3526f11,79866,5d844a76a51ea3e5d351a196,27263,5d84512ef330f13fd891ad07,4,0,0,0,0,0.8,chatty_score,1,2019-09-20 00:10:22,3.0,5.0,1.0,2.0,1.0,,15.0
5d84512ef330f13fd891ad0a,rider_to_driver,5d844b1ca51ea3e5d3526f11,79866,5d844b5ba51ea3e5d352bf5c,100421,5d84512ef330f13fd891ad07,2,0,2,0,0,0.8,chatty_score,1,2019-09-20 00:10:22,3.0,5.0,1.0,2.0,1.0,4.0,15.0
5d84512ef330f13fd891ad0b,rider_to_rider,5d844a76a51ea3e5d351a196,27263,5d844b1ca51ea3e5d3526f11,79866,5d84512ef330f13fd891ad07,0,2,0,2,0,0.8,safety_score,2,2019-09-20 00:10:22,5.0,5.0,1.0,3.0,4.0,,10.0
5d84512ef330f13fd891ad0c,rider_to_driver,5d844a76a51ea3e5d351a196,27263,5d844b5ba51ea3e5d352bf5c,100421,5d84512ef330f13fd891ad07,3,0,0,0,0,0.6,chatty_score,1,2019-09-20 00:10:22,5.0,5.0,1.0,3.0,4.0,4.0,10.0
5d84512ef330f13fd891ad0d,driver_to_rider,5d844b5ba51ea3e5d352bf5c,100421,5d844b1ca51ea3e5d3526f11,79866,5d84512ef330f13fd891ad07,0,0,3,5,0,1.6,friendliness_score,4,2019-09-20 00:10:22,1.0,4.0,5.0,2.0,3.0,,20.0
5d84512ef330f13fd891ad0e,driver_to_rider,5d844b5ba51ea3e5d352bf5c,100421,5d844a76a51ea3e5d351a196,27263,5d84512ef330f13fd891ad07,5,0,0,3,0,1.6,chatty_score,1,2019-09-20 00:10:22,1.0,4.0,5.0,2.0,3.0,,20.0
5d84515be78997569c519198,rider_to_rider,5d844a66a51ea3e5d35187e5,20686,5d844adca51ea3e5d3521e19,59138,5d84515be78997569c519196,0,0,0,3,2,1.0,friendliness_score,4,2019-09-20 00:11:07,1.0,5.0,2.0,3.0,2.0,,10.0
5d84515be78997569c519199,rider_to_rider,5d844a66a51ea3e5d35187e5,20686,5d844acca51ea3e5d3520af7,54240,5d84515be78997569c519196,5,0,0,1,0,1.2,chatty_score,1,2019-09-20 00:11:07,1.0,5.0,2.0,3.0,2.0,,10.0
5d84515be78997569c51919a,rider_to_driver,5d844a66a51ea3e5d35187e5,20686,5d844b73a51ea3e5d352dc2e,107799,5d84515be78997569c519196,0,5,0,0,0,1.0,safety_score,2,2019-09-20 00:11:07,1.0,5.0,2.0,3.0,2.0,4.0,10.0
5d84515be78997569c51919b,rider_to_rider,5d844adca51ea3e5d3521e19,59138,5d844a66a51ea3e5d35187e5,20686,5d84515be78997569c519196,0,0,4,0,0,0.8,punctuality_score,3,2019-09-20 00:11:07,5.0,5.0,5.0,2.0,4.0,,25.0
5d84515be78997569c51919c,rider_to_rider,5d844adca51ea3e5d3521e19,59138,5d844acca51ea3e5d3520af7,54240,5d84515be78997569c519196,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:11:07,5.0,5.0,5.0,2.0,4.0,,25.0
5d84515be78997569c51919d,rider_to_driver,5d844adca51ea3e5d3521e19,59138,5d844b73a51ea3e5d352dc2e,107799,5d84515be78997569c519196,1,0,0,0,3,0.8,comfortibility_score,5,2019-09-20 00:11:07,5.0,5.0,5.0,2.0,4.0,4.0,25.0
5d84515be78997569c51919e,rider_to_rider,5d844acca51ea3e5d3520af7,54240,5d844a66a51ea3e5d35187e5,20686,5d84515be78997569c519196,2,2,0,0,0,0.8,chatty_score,1,2019-09-20 00:11:07,5.0,5.0,1.0,4.0,5.0,,15.0
5d84515be78997569c51919f,rider_to_rider,5d844acca51ea3e5d3520af7,54240,5d844adca51ea3e5d3521e19,59138,5d84515be78997569c519196,0,1,0,0,0,0.2,safety_score,2,2019-09-20 00:11:07,5.0,5.0,1.0,4.0,5.0,,15.0
5d84515be78997569c5191a0,rider_to_driver,5d844acca51ea3e5d3520af7,54240,5d844b73a51ea3e5d352dc2e,107799,5d84515be78997569c519196,0,3,5,2,5,3.0,punctuality_score,3,2019-09-20 00:11:07,5.0,5.0,1.0,4.0,5.0,4.0,15.0
5d84515be78997569c5191a1,driver_to_rider,5d844b73a51ea3e5d352dc2e,107799,5d844a66a51ea3e5d35187e5,20686,5d84515be78997569c519196,0,0,1,5,0,1.2,friendliness_score,4,2019-09-20 00:11:07,2.0,5.0,2.0,4.0,5.0,,10.0
5d84515be78997569c5191a2,driver_to_rider,5d844b73a51ea3e5d352dc2e,107799,5d844adca51ea3e5d3521e19,59138,5d84515be78997569c519196,0,0,0,0,2,0.4,comfortibility_score,5,2019-09-20 00:11:07,2.0,5.0,2.0,4.0,5.0,,10.0
5d84515be78997569c5191a3,driver_to_rider,5d844b73a51ea3e5d352dc2e,107799,5d844acca51ea3e5d3520af7,54240,5d84515be78997569c519196,0,0,0,0,1,0.2,comfortibility_score,5,2019-09-20 00:11:07,2.0,5.0,2.0,4.0,5.0,,10.0
5d845181f330f13fd891ad11,rider_to_rider,5d844a94a51ea3e5d351c982,37483,5d844a96a51ea3e5d351cbbd,38054,5d845181f330f13fd891ad0f,0,1,0,3,0,0.8,friendliness_score,4,2019-09-20 00:11:45,5.0,1.0,2.0,3.0,5.0,,15.0
5d845181f330f13fd891ad12,rider_to_driver,5d844a94a51ea3e5d351c982,37483,5d844c14a51ea3e5d353ab81,160874,5d845181f330f13fd891ad0f,5,2,3,1,0,2.2,chatty_score,1,2019-09-20 00:11:45,5.0,1.0,2.0,3.0,5.0,4.0,15.0
5d845181f330f13fd891ad13,rider_to_rider,5d844a96a51ea3e5d351cbbd,38054,5d844a94a51ea3e5d351c982,37483,5d845181f330f13fd891ad0f,0,1,5,0,2,1.6,punctuality_score,3,2019-09-20 00:11:45,5.0,1.0,2.0,3.0,3.0,,20.0
5d845181f330f13fd891ad14,rider_to_driver,5d844a96a51ea3e5d351cbbd,38054,5d844c14a51ea3e5d353ab81,160874,5d845181f330f13fd891ad0f,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:11:45,5.0,1.0,2.0,3.0,3.0,2.0,20.0
5d845181f330f13fd891ad15,driver_to_rider,5d844c14a51ea3e5d353ab81,160874,5d844a94a51ea3e5d351c982,37483,5d845181f330f13fd891ad0f,3,0,0,0,0,0.6,chatty_score,1,2019-09-20 00:11:45,1.0,1.0,2.0,3.0,3.0,,20.0
5d845181f330f13fd891ad16,driver_to_rider,5d844c14a51ea3e5d353ab81,160874,5d844a96a51ea3e5d351cbbd,38054,5d845181f330f13fd891ad0f,0,0,0,2,0,0.4,friendliness_score,4,2019-09-20 00:11:45,1.0,1.0,2.0,3.0,3.0,,20.0
5d845186e78997569c5191a6,rider_to_rider,5d844a42a51ea3e5d3514fbe,6311,5d844a77a51ea3e5d351a229,27410,5d845186e78997569c5191a4,0,3,0,0,0,0.6,safety_score,2,2019-09-20 00:11:50,2.0,1.0,2.0,2.0,1.0,,10.0
5d845186e78997569c5191a7,rider_to_driver,5d844a42a51ea3e5d3514fbe,6311,5d844c75a51ea3e5d354326f,195416,5d845186e78997569c5191a4,0,2,2,0,2,1.2,safety_score,2,2019-09-20 00:11:50,2.0,1.0,2.0,2.0,1.0,3.0,10.0
5d845186e78997569c5191a8,rider_to_rider,5d844a77a51ea3e5d351a229,27410,5d844a42a51ea3e5d3514fbe,6311,5d845186e78997569c5191a4,2,0,0,3,0,1.0,friendliness_score,4,2019-09-20 00:11:50,5.0,4.0,1.0,2.0,2.0,,15.0
5d845186e78997569c5191a9,rider_to_driver,5d844a77a51ea3e5d351a229,27410,5d844c75a51ea3e5d354326f,195416,5d845186e78997569c5191a4,0,0,0,0,1,0.2,comfortibility_score,5,2019-09-20 00:11:50,5.0,4.0,1.0,2.0,2.0,3.0,15.0
5d845186e78997569c5191aa,driver_to_rider,5d844c75a51ea3e5d354326f,195416,5d844a42a51ea3e5d3514fbe,6311,5d845186e78997569c5191a4,0,0,0,4,0,0.8,friendliness_score,4,2019-09-20 00:11:50,4.0,2.0,2.0,2.0,4.0,,15.0
5d845186e78997569c5191ab,driver_to_rider,5d844c75a51ea3e5d354326f,195416,5d844a77a51ea3e5d351a229,27410,5d845186e78997569c5191a4,0,0,4,0,3,1.4,punctuality_score,3,2019-09-20 00:11:50,4.0,2.0,2.0,2.0,4.0,,15.0
5d84518cf330f13fd891ad19,rider_to_rider,5d844ab6a51ea3e5d351f1ca,47795,5d844a5da51ea3e5d351794a,16947,5d84518cf330f13fd891ad17,0,2,0,0,0,0.4,safety_score,2,2019-09-20 00:11:56,5.0,2.0,4.0,3.0,1.0,,15.0
5d84518cf330f13fd891ad1a,rider_to_driver,5d844ab6a51ea3e5d351f1ca,47795,5d844b63a51ea3e5d352c8bf,102824,5d84518cf330f13fd891ad17,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:11:56,5.0,2.0,4.0,3.0,1.0,2.0,15.0
5d84518cf330f13fd891ad1b,rider_to_rider,5d844a5da51ea3e5d351794a,16947,5d844ab6a51ea3e5d351f1ca,47795,5d84518cf330f13fd891ad17,0,0,1,0,0,0.2,punctuality_score,3,2019-09-20 00:11:56,4.0,1.0,1.0,2.0,4.0,,20.0
5d84518cf330f13fd891ad1c,rider_to_driver,5d844a5da51ea3e5d351794a,16947,5d844b63a51ea3e5d352c8bf,102824,5d84518cf330f13fd891ad17,3,0,0,0,5,1.6,comfortibility_score,5,2019-09-20 00:11:56,4.0,1.0,1.0,2.0,4.0,3.0,20.0
5d84518cf330f13fd891ad1d,driver_to_rider,5d844b63a51ea3e5d352c8bf,102824,5d844ab6a51ea3e5d351f1ca,47795,5d84518cf330f13fd891ad17,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:11:56,2.0,5.0,4.0,5.0,4.0,,30.0
5d84518cf330f13fd891ad1e,driver_to_rider,5d844b63a51ea3e5d352c8bf,102824,5d844a5da51ea3e5d351794a,16947,5d84518cf330f13fd891ad17,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:11:56,2.0,5.0,4.0,5.0,4.0,,30.0
5d845196e78997569c5191ae,rider_to_rider,5d844b0aa51ea3e5d35257c7,73904,5d844a9ca51ea3e5d351d35f,40008,5d845196e78997569c5191ac,0,0,0,2,0,0.4,friendliness_score,4,2019-09-20 00:12:06,3.0,3.0,1.0,5.0,1.0,,10.0
5d845196e78997569c5191af,rider_to_rider,5d844b0aa51ea3e5d35257c7,73904,5d844b07a51ea3e5d3525590,73337,5d845196e78997569c5191ac,0,0,0,0,0,0.0,chatty_score,1,2019-09-20 00:12:06,3.0,3.0,1.0,5.0,1.0,,10.0
5d845196e78997569c5191b0,rider_to_driver,5d844b0aa51ea3e5d35257c7,73904,5d844b6aa51ea3e5d352d06c,104789,5d845196e78997569c5191ac,0,0,3,0,5,1.6,comfortibility_score,5,2019-09-20 00:12:06,3.0,3.0,1.0,5.0,1.0,4.0,10.0
5d845196e78997569c5191b1,rider_to_rider,5d844a9ca51ea3e5d351d35f,40008,5d844b0aa51ea3e5d35257c7,73904,5d845196e78997569c5191ac,0,3,0,1,0,0.8,safety_score,2,2019-09-20 00:12:06,3.0,3.0,1.0,5.0,1.0,,30.0
5d845196e78997569c5191b2,rider_to_rider,5d844a9ca51ea3e5d351d35f,40008,5d844b07a51ea3e5d3525590,73337,5d845196e78997569c5191ac,2,0,0,2,0,0.8,chatty_score,1,2019-09-20 00:12:06,3.0,3.0,1.0,5.0,1.0,,30.0
5d845196e78997569c5191b3,rider_to_driver,5d844a9ca51ea3e5d351d35f,40008,5d844b6aa51ea3e5d352d06c,104789,5d845196e78997569c5191ac,5,0,0,0,4,1.8,chatty_score,1,2019-09-20 00:12:06,3.0,3.0,1.0,5.0,1.0,4.0,30.0
