_id,max_variance,UTT,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,giving_feedback_classifier_int
5dce10a621697e035c3c5cc3,0.5,25,3,5,3,2,4,3
5dce10a621697e035c3c5cc4,4.17,30,1,4,3,2,3,2
5dce10a621697e035c3c5cc5,3.0,30,2,5,4,2,4,4
5dce10a621697e035c3c5cc6,0.1,25,2,5,4,2,4,1
5dce10a621697e035c3c5cc7,8.33,15,5,5,2,4,4,2
5dce10a621697e035c3c5cc8,4.67,10,3,1,5,3,4,1
5dce10a621697e035c3c5cc9,8.33,30,5,5,4,5,1,1
5dce10a621697e035c3c5cca,8.33,15,4,4,3,1,3,3
5dce10a621697e035c3c5ccb,8.33,20,5,5,3,1,4,3
5dce10a621697e035c3c5ccc,8.33,30,5,3,2,4,2,5
5dce10a621697e035c3c5ccd,12.5,30,4,5,4,3,5,2
5dce10a621697e035c3c5cce,4.5,25,2,5,3,5,4,3
5dce10a621697e035c3c5ccf,4.93,20,3,4,4,1,1,3
5dce10a621697e035c3c5cd0,6.33,30,1,3,4,4,3,2
5dce10a621697e035c3c5cd1,8.33,20,1,4,5,2,4,1
5dce10a621697e035c3c5cd2,5.33,10,2,3,5,2,5,5
5dce10a621697e035c3c5cd3,3.0,25,2,3,1,1,2,5
5dce10a621697e035c3c5cd4,12.5,30,2,3,1,5,3,3
5dce10a621697e035c3c5cd5,12.5,30,3,1,2,4,4,3
5dce10a621697e035c3c5cd6,3.12,20,1,3,3,1,3,2
5dce10a621697e035c3c5cd7,5.33,30,4,2,1,3,4,1
5dce10a621697e035c3c5cd8,8.33,20,5,3,2,2,3,2
5dce10a621697e035c3c5cd9,8.33,15,5,1,1,2,3,1
5dce10a621697e035c3c5cda,2.33,20,5,5,4,1,1,2
5dce10a621697e035c3c5cdb,12.5,30,3,2,5,3,2,1
5dce10a621697e035c3c5cdc,12.5,15,4,2,5,5,3,2
5dce10a621697e035c3c5cdd,12.5,20,2,2,1,5,2,5
5dce10a621697e035c3c5cde,4.5,30,2,2,4,4,2,2
5dce10a621697e035c3c5cdf,12.5,30,4,4,5,1,2,2
5dce10a621697e035c3c5ce0,6.92,20,4,5,1,5,3,2
5dce10a621697e035c3c5ce1,8.33,30,3,1,4,1,1,3
5dce10a621697e035c3c5ce2,8.33,15,1,2,3,2,1,4
5dce10a621697e035c3c5ce3,8.33,20,1,5,4,2,5,5
5dce10a621697e035c3c5ce4,6.67,10,3,2,3,5,1,4
5dce10a621697e035c3c5ce5,5.33,30,2,3,2,3,2,1
5dce10a621697e035c3c5ce6,8.33,10,3,5,5,4,2,4
5dce10a621697e035c3c5ce7,1.33,25,2,4,1,1,5,5
5dce10a621697e035c3c5ce8,6.33,15,4,5,2,2,3,2
5dce10a621697e035c3c5ce9,4.5,30,4,5,4,3,1,1
5dce10a621697e035c3c5cea,8.0,30,5,3,1,3,4,4
5dce10a621697e035c3c5ceb,5.5,20,3,2,3,3,5,4
5dce10a621697e035c3c5cec,1.33,30,3,3,1,1,5,4
5dce10a621697e035c3c5ced,8.33,15,3,4,2,3,5,2
5dce10a621697e035c3c5cee,4.33,30,4,5,3,5,4,2
5dce10a621697e035c3c5cef,8.33,15,2,1,1,2,4,1
5dce10a621697e035c3c5cf0,0.5,30,1,3,2,3,4,3
5dce10a621697e035c3c5cf1,8.0,30,5,1,1,1,3,5
5dce10a621697e035c3c5cf2,12.5,10,3,1,2,2,2,1
5dce10a621697e035c3c5cf3,8.0,30,1,5,2,1,5,2
5dce10a621697e035c3c5cf4,4.5,20,3,5,4,5,3,3
5dce10a621697e035c3c5cf5,4.0,30,4,3,1,2,3,1
5dce10a621697e035c3c5cf6,12.5,30,2,2,2,1,1,3
5dce10a621697e035c3c5cf7,4.5,15,5,3,4,4,1,3
5dce10a621697e035c3c5cf8,4.27,15,2,2,4,4,1,3
5dce10a621697e035c3c5cf9,2.0,30,2,2,1,2,2,1
5dce10a621697e035c3c5cfa,12.5,25,5,2,1,5,3,4
5dce10a621697e035c3c5cfb,2.4,25,3,3,4,5,1,2
5dce10a621697e035c3c5cfc,5.33,30,2,2,3,5,5,4
5dce10a621697e035c3c5cfd,4.33,25,1,4,1,5,5,4
5dce10a621697e035c3c5cfe,6.33,15,2,2,5,4,4,3
5dce10a621697e035c3c5cff,5.94,10,5,4,4,4,5,1
5dce10a621697e035c3c5d00,2.0,30,2,3,2,3,5,1
5dce10a621697e035c3c5d01,12.5,25,2,4,1,3,5,2
5dce10a621697e035c3c5d02,8.0,30,5,3,4,1,3,3
5dce10a621697e035c3c5d03,3.0,30,2,2,4,5,2,1
5dce10a621697e035c3c5d04,5.33,20,4,3,4,5,2,2
5dce10a621697e035c3c5d05,8.33,20,4,1,2,4,4,5
5dce10a621697e035c3c5d06,5.07,30,3,3,5,3,1,1
5dce10a621697e035c3c5d07,12.5,30,1,2,2,3,2,1
5dce10a621697e035c3c5d08,8.0,15,3,4,2,5,3,1
5dce10a621697e035c3c5d09,6.25,30,3,5,1,4,4,2
5dce10a621697e035c3c5d0a,2.0,30,1,1,1,5,2,3
5dce10a621697e035c3c5d0b,0.1,15,2,1,1,3,1,1
5dce10a621697e035c3c5d0c,4.79,25,4,2,3,4,4,1
5dce10a621697e035c3c5d0d,8.0,30,3,1,5,2,5,5
5dce10a621697e035c3c5d0e,8.0,15,2,4,5,1,2,5
5dce10a621697e035c3c5d0f,6.92,15,1,4,4,2,5,1
5dce10a621697e035c3c5d10,4.33,30,1,3,5,2,5,2
5dce10a621697e035c3c5d11,5.33,10,3,3,5,4,1,2
5dce10a621697e035c3c5d12,2.33,15,2,4,5,1,4,3
5dce10a721697e035c3c5d13,5.5,30,2,3,2,2,3,3
5dce10a721697e035c3c5d14,12.5,30,2,1,5,1,3,4
5dce10a721697e035c3c5d15,4.5,30,3,2,5,1,4,5
5dce10a721697e035c3c5d16,6.25,10,4,5,5,2,1,5
5dce10a721697e035c3c5d17,8.33,30,1,3,5,4,5,1
5dce10a721697e035c3c5d18,3.0,30,1,1,5,2,2,1
5dce10a721697e035c3c5d19,8.33,15,2,5,5,3,3,1
5dce10a721697e035c3c5d1a,4.57,20,3,2,5,2,5,2
5dce10a721697e035c3c5d1b,2.0,30,3,1,2,4,1,1
5dce10a721697e035c3c5d1c,12.5,20,3,1,1,4,4,1
5dce10a721697e035c3c5d1d,0.5,25,3,5,5,1,5,5
5dce10a721697e035c3c5d1e,2.0,30,4,2,1,4,1,2
5dce10a721697e035c3c5d1f,12.5,30,5,5,3,4,5,2
5dce10a721697e035c3c5d20,6.25,20,1,3,4,1,1,4
5dce10a721697e035c3c5d21,7.0,30,4,4,2,1,2,3
5dce10a721697e035c3c5d22,1.33,15,5,1,3,5,1,5
5dce10a721697e035c3c5d23,1.33,15,4,5,5,2,5,1
5dce10a721697e035c3c5d24,3.44,15,1,1,3,4,4,3
5dce10a721697e035c3c5d25,3.0,30,1,5,3,1,3,4
5dce10a721697e035c3c5d26,8.33,20,3,4,3,3,4,3
5dce10a721697e035c3c5d27,5.33,15,2,3,1,2,3,2
5dce10a721697e035c3c5d28,3.52,30,2,2,2,5,1,1
5dce10a721697e035c3c5d29,8.33,30,1,5,4,2,2,3
5dce10a721697e035c3c5d2a,7.0,25,2,5,4,2,3,4
5dce10a721697e035c3c5d2b,8.33,15,2,5,4,4,4,4
5dce10a721697e035c3c5d2c,1.33,25,3,1,4,4,4,2
5dce10a721697e035c3c5d2d,12.5,30,2,1,2,1,2,3
5dce10a721697e035c3c5d2e,12.5,15,5,3,4,1,4,2
5dce10a721697e035c3c5d2f,8.33,25,5,1,4,2,2,3
5dce10a721697e035c3c5d30,4.33,30,4,3,3,3,1,4
5dce10a721697e035c3c5d31,5.33,30,3,4,4,4,1,4
5dce10a721697e035c3c5d32,8.33,10,5,3,3,1,1,3
5dce10a721697e035c3c5d33,5.03,15,4,1,2,5,1,1
5dce10a721697e035c3c5d34,12.5,30,3,3,5,3,1,3
5dce10a721697e035c3c5d35,4.5,20,1,2,5,1,4,2
5dce10a721697e035c3c5d36,8.0,30,4,1,3,3,1,3
5dce10a721697e035c3c5d37,2.0,30,1,3,2,1,5,1
5dce10a721697e035c3c5d38,8.0,20,4,1,1,3,3,1
5dce10a721697e035c3c5d39,1.0,10,5,4,5,5,3,2
5dce10a721697e035c3c5d3a,3.0,30,4,4,4,5,5,1
5dce10a721697e035c3c5d3b,7.0,15,5,2,2,5,1,1
5dce10a721697e035c3c5d3c,8.33,30,5,3,1,4,3,4
5dce10a721697e035c3c5d3d,8.33,30,4,5,4,5,5,2
5dce10a721697e035c3c5d3e,8.0,30,5,5,2,2,2,1
5dce10a721697e035c3c5d3f,12.5,20,5,5,2,1,3,1
5dce10a721697e035c3c5d40,8.0,10,1,5,5,2,2,1
5dce10a721697e035c3c5d41,4.5,30,2,5,4,2,1,4
5dce10a721697e035c3c5d42,12.5,20,3,5,4,1,2,2
5dce10a721697e035c3c5d43,6.25,10,3,1,4,2,4,3
5dce10a721697e035c3c5d44,7.0,30,1,3,2,3,4,1
5dce10a721697e035c3c5d45,3.0,30,1,2,3,1,3,2
5dce10a721697e035c3c5d46,8.33,10,3,3,5,4,5,4
5dce10a721697e035c3c5d47,6.0,25,1,3,5,5,5,1
5dce10a721697e035c3c5d48,4.5,30,1,1,4,1,1,2
5dce10a721697e035c3c5d49,12.5,30,1,1,4,1,1,1
5dce10a721697e035c3c5d4a,12.5,20,2,1,1,3,5,5
5dce10a721697e035c3c5d4b,8.0,30,2,2,5,2,2,2
5dce10a721697e035c3c5d4c,0.5,15,4,1,5,4,1,2
5dce10a721697e035c3c5d4d,3.39,20,5,1,4,4,1,4
5dce10a721697e035c3c5d4e,12.5,30,3,3,1,5,4,3
5dce10a721697e035c3c5d4f,4.5,15,5,2,2,4,3,3
5dce10a721697e035c3c5d50,8.0,10,2,4,3,5,4,2
5dce10a721697e035c3c5d51,8.0,30,4,1,5,4,5,4
5dce10a721697e035c3c5d52,8.0,30,5,5,5,2,5,3
5dce10a721697e035c3c5d53,5.07,15,2,2,4,4,1,2
5dce10a721697e035c3c5d54,3.0,30,4,5,4,3,1,4
5dce10a721697e035c3c5d55,8.33,25,3,5,5,1,4,3
5dce10a721697e035c3c5d56,8.33,10,4,3,2,5,5,4
5dce10a721697e035c3c5d57,8.33,25,2,2,5,3,3,5
5dce10a721697e035c3c5d58,8.0,30,5,2,5,4,1,3
5dce10a721697e035c3c5d59,12.5,15,5,1,3,5,1,5
5dce10a721697e035c3c5d5a,8.0,15,1,3,1,1,2,4
5dce10a721697e035c3c5d5b,2.0,30,4,2,5,4,5,2
5dce10a721697e035c3c5d5c,0.5,30,3,1,4,5,3,4
5dce10a721697e035c3c5d5d,4.67,30,3,3,2,5,5,1
5dce10a721697e035c3c5d5e,12.5,30,1,2,1,3,1,5
5dce10a721697e035c3c5d5f,4.5,20,2,2,1,4,2,2
5dce10a721697e035c3c5d60,4.5,20,1,2,4,1,2,1
5dce10a721697e035c3c5d61,4.5,30,5,5,4,5,3,3
5dce10a721697e035c3c5d62,12.5,10,3,1,1,2,1,3
5dce10a721697e035c3c5d63,2.0,15,4,2,5,3,2,2
5dce10a721697e035c3c5d64,8.0,30,1,2,1,1,2,3
5dce10a721697e035c3c5d65,12.5,30,3,5,3,2,4,2
5dce10a721697e035c3c5d66,4.97,30,4,2,4,3,2,4
5dce10a721697e035c3c5d67,4.5,30,3,2,4,1,5,2
5dce10a721697e035c3c5d68,8.0,25,5,5,1,2,3,3
5dce10a721697e035c3c5d69,4.5,30,2,1,5,1,2,2
5dce10a721697e035c3c5d6a,12.5,30,4,1,5,2,1,1
5dce10a721697e035c3c5d6b,8.0,30,1,2,5,1,2,1
5dce10a721697e035c3c5d6c,8.0,20,2,1,2,4,5,3
5dce10a721697e035c3c5d6d,2.0,30,1,2,4,1,4,2
5dce10a721697e035c3c5d6e,8.0,30,1,2,3,2,1,1
5dce10a721697e035c3c5d6f,2.25,25,2,3,2,3,3,1
5dce10a721697e035c3c5d70,8.0,30,2,1,1,2,4,3
5dce10a721697e035c3c5d71,8.0,25,2,3,2,4,4,3
5dce10a721697e035c3c5d72,8.0,30,3,4,5,5,1,5
5dce10a721697e035c3c5d73,8.0,30,5,1,1,1,1,1
5dce10a721697e035c3c5d74,8.0,30,5,1,2,5,3,1
5dce10a721697e035c3c5d75,12.5,15,5,3,4,1,3,3
5dce10a721697e035c3c5d76,8.0,30,1,1,2,5,3,1
5dce10a721697e035c3c5d77,8.0,30,2,1,4,5,4,2
5dce10a721697e035c3c5d78,4.25,30,3,3,1,5,1,4
5dce10a721697e035c3c5d79,2.0,30,3,4,5,1,4,1
5dce10a721697e035c3c5d7a,12.5,30,4,2,5,1,5,2
5dce10a721697e035c3c5d7b,8.33,30,2,5,1,4,1,2
5dce10a721697e035c3c5d7c,12.5,30,2,5,5,4,1,3
5dce10a721697e035c3c5d7d,4.5,25,1,5,3,1,4,3
5dce10a721697e035c3c5d7e,3.56,15,2,4,1,2,4,4
5dce10a721697e035c3c5d7f,8.0,30,3,2,3,4,1,4
5dce10a721697e035c3c5d80,4.5,25,5,1,2,5,5,4
5dce10a721697e035c3c5d81,0.5,30,5,5,2,1,5,1
5dce10a721697e035c3c5d82,8.33,30,1,5,5,2,1,1
5dce10a721697e035c3c5d83,2.33,25,1,3,5,1,3,3
5dce10a721697e035c3c5d84,5.33,10,1,5,3,1,2,4
5dce10a721697e035c3c5d85,0.33,10,4,5,3,2,5,2
5dce10a721697e035c3c5d86,12.5,30,2,4,3,1,1,4
5dce10a721697e035c3c5d87,12.5,15,4,2,2,3,3,3
5dce10a721697e035c3c5d88,4.21,30,3,3,1,4,3,4
5dce10a721697e035c3c5d89,8.33,30,5,1,4,5,2,4
5dce10a721697e035c3c5d8a,8.33,30,5,4,5,4,1,1
5dce10a721697e035c3c5d8b,8.33,30,5,3,1,5,1,1
5dce10a721697e035c3c5d8c,4.69,25,5,1,5,5,5,2
5dce10a721697e035c3c5d8d,5.33,30,2,5,2,2,5,3
5dce10a721697e035c3c5d8e,5.33,25,4,5,3,5,3,5
5dce10a721697e035c3c5d8f,1.0,15,3,4,2,4,2,3
5dce10a721697e035c3c5d90,8.33,25,3,3,5,4,1,1
5dce10a721697e035c3c5d91,4.5,30,5,2,4,4,5,5
5dce10a721697e035c3c5d92,8.0,20,3,4,5,4,2,2
5dce10a721697e035c3c5d93,12.5,15,4,3,1,5,1,4
5dce10a721697e035c3c5d94,4.5,30,5,3,2,1,3,2
5dce10a721697e035c3c5d95,8.0,20,4,2,3,2,2,5
5dce10a721697e035c3c5d96,8.33,15,3,1,1,4,4,2
5dce10a721697e035c3c5d97,8.33,30,3,3,3,2,1,4
5dce10a721697e035c3c5d98,0.33,10,4,3,3,1,2,1
5dce10a721697e035c3c5d99,1.0,15,5,5,5,4,1,1
5dce10a721697e035c3c5d9a,2.65,15,3,1,4,3,5,3
5dce10a721697e035c3c5d9b,7.0,30,5,5,3,2,4,1
5dce10a721697e035c3c5d9c,3.0,10,4,4,2,4,3,1
5dce10a721697e035c3c5d9d,4.33,20,5,3,5,3,2,5
5dce10a721697e035c3c5d9e,5.33,20,4,3,1,2,3,5
5dce10a721697e035c3c5d9f,6.33,30,2,1,1,2,1,1
5dce10a721697e035c3c5da0,4.33,25,5,1,2,3,3,1
5dce10a721697e035c3c5da1,1.0,30,4,5,5,3,5,3
5dce10a721697e035c3c5da2,8.33,10,3,2,2,1,2,4
5dce10a721697e035c3c5da3,2.0,30,2,5,1,1,4,1
5dce10a721697e035c3c5da4,4.5,20,3,4,1,4,4,5
5dce10a721697e035c3c5da5,2.99,30,2,1,2,5,2,4
5dce10a721697e035c3c5da6,6.33,30,3,1,2,2,1,2
5dce10a721697e035c3c5da7,8.33,25,5,4,1,3,5,3
5dce10a721697e035c3c5da8,8.33,30,5,3,1,2,2,1
5dce10a721697e035c3c5da9,3.75,10,1,4,2,1,1,2
5dce10a721697e035c3c5daa,8.33,30,4,1,3,5,3,3
5dce10a721697e035c3c5dab,4.33,15,3,1,3,5,3,2
5dce10a721697e035c3c5dac,7.0,10,3,4,1,4,3,4
5dce10a721697e035c3c5dad,3.9,10,5,4,5,2,1,4
5dce10a721697e035c3c5dae,8.33,30,4,3,1,1,2,1
5dce10a721697e035c3c5daf,8.33,25,5,3,3,2,3,3
5dce10a721697e035c3c5db0,6.33,20,4,5,4,2,5,3
5dce10a721697e035c3c5db1,5.77,25,1,4,2,2,5,1
5dce10a721697e035c3c5db2,12.5,30,3,2,2,3,4,2
5dce10a721697e035c3c5db3,8.0,25,2,3,1,3,5,3
5dce10a721697e035c3c5db4,0.1,20,3,1,3,5,4,1
5dce10a721697e035c3c5db5,8.33,30,3,4,5,2,5,1
5dce10a721697e035c3c5db6,5.33,30,1,4,4,5,4,1
5dce10a721697e035c3c5db7,3.0,15,2,4,3,1,4,3
5dce10a721697e035c3c5db8,4.17,30,4,3,2,3,3,3
5dce10a721697e035c3c5db9,2.0,30,4,4,3,4,4,4
5dce10a721697e035c3c5dba,8.0,20,4,1,4,3,1,5
5dce10a721697e035c3c5dbb,4.5,20,1,1,3,2,2,3
5dce10a721697e035c3c5dbc,8.0,30,5,1,5,3,2,4
5dce10a721697e035c3c5dbd,8.0,20,5,5,4,1,5,5
5dce10a721697e035c3c5dbe,4.7,15,1,3,3,3,1,3
5dce10a721697e035c3c5dbf,7.0,30,3,2,3,2,2,3
5dce10a721697e035c3c5dc0,8.33,20,5,4,1,3,3,1
5dce10a721697e035c3c5dc1,3.0,15,4,3,4,5,3,5
5dce10a721697e035c3c5dc2,6.33,15,2,1,1,5,5,2
5dce10a721697e035c3c5dc3,4.33,30,1,2,3,4,3,1
5dce10a721697e035c3c5dc4,7.0,20,4,2,2,3,3,2
5dce10a721697e035c3c5dc5,7.0,20,4,2,3,4,3,2
5dce10a721697e035c3c5dc6,6.25,15,1,4,1,3,2,2
5dce10a721697e035c3c5dc7,8.33,30,3,3,1,5,5,3
5dce10a721697e035c3c5dc8,8.33,10,1,2,2,5,1,2
5dce10a721697e035c3c5dc9,3.0,10,2,3,5,3,1,2
5dce10a721697e035c3c5dca,4.17,25,5,5,3,2,1,5
5dce10a721697e035c3c5dcb,8.0,30,3,1,1,5,5,5
5dce10a721697e035c3c5dcc,4.5,20,3,1,4,5,4,2
5dce10a721697e035c3c5dcd,4.67,20,4,4,1,4,2,5
5dce10a721697e035c3c5dce,8.33,30,1,3,3,5,3,1
5dce10a721697e035c3c5dcf,5.33,30,2,1,1,4,3,3
5dce10a721697e035c3c5dd0,1.33,20,4,3,4,4,4,3
5dce10a721697e035c3c5dd1,4.03,15,3,1,3,3,1,3
5dce10a721697e035c3c5dd2,8.33,30,5,3,1,1,5,1
5dce10a721697e035c3c5dd3,1.33,25,5,1,3,1,2,3
5dce10a721697e035c3c5dd4,2.33,30,5,4,4,2,2,1
5dce10a721697e035c3c5dd5,8.33,25,4,4,4,3,5,4
5dce10a721697e035c3c5dd6,8.33,30,3,1,5,5,2,4
5dce10a721697e035c3c5dd7,3.0,15,2,4,5,1,2,1
5dce10a721697e035c3c5dd8,8.33,15,2,2,3,2,4,3
5dce10a721697e035c3c5dd9,8.33,20,1,4,4,5,2,3
5dce10a721697e035c3c5dda,7.0,30,3,3,5,2,4,5
5dce10a721697e035c3c5ddb,5.33,25,3,1,5,4,3,4
5dce10a721697e035c3c5ddc,4.0,25,3,1,4,5,1,4
5dce10a721697e035c3c5ddd,5.33,10,2,4,5,5,4,2
5dce10a721697e035c3c5dde,8.33,30,1,5,3,4,4,3
5dce10a721697e035c3c5ddf,8.33,10,3,4,2,2,2,1
5dce10a721697e035c3c5de0,8.33,15,1,4,3,5,1,3
5dce10a721697e035c3c5de1,1.33,25,3,2,4,5,4,4
5dce10a721697e035c3c5de2,12.5,30,3,2,2,5,2,4
5dce10a721697e035c3c5de3,8.0,15,2,4,4,5,2,4
5dce10a721697e035c3c5de4,8.0,10,4,5,4,3,5,5
5dce10a721697e035c3c5de5,8.33,30,2,2,5,4,1,2
5dce10a721697e035c3c5de6,8.33,10,1,4,5,5,5,1
5dce10a721697e035c3c5de7,7.0,10,2,5,5,4,5,3
5dce10a721697e035c3c5de8,5.33,25,3,2,5,5,1,1
5dce10a721697e035c3c5de9,4.5,30,2,2,4,3,1,2
5dce10a721697e035c3c5dea,4.5,25,3,3,5,3,3,3
5dce10a721697e035c3c5deb,4.5,30,2,5,3,1,2,4
5dce10a721697e035c3c5dec,3.0,30,4,3,2,5,4,2
5dce10a721697e035c3c5ded,3.0,25,2,2,4,5,5,3
5dce10a721697e035c3c5dee,8.33,25,2,2,3,4,3,2
5dce10a721697e035c3c5def,3.0,30,4,5,1,2,4,3
5dce10a721697e035c3c5df0,4.33,30,5,5,3,3,5,1
5dce10a721697e035c3c5df1,7.0,20,3,4,1,4,4,3
5dce10a721697e035c3c5df2,5.33,10,5,3,3,2,2,1
5dce10a721697e035c3c5df3,5.47,20,4,5,1,4,3,2
5dce10a721697e035c3c5df4,2.0,30,1,2,2,3,3,2
5dce10a721697e035c3c5df5,4.5,30,4,1,5,5,3,1
5dce10a721697e035c3c5df6,2.0,20,3,4,2,5,3,4
5dce10a721697e035c3c5df7,4.33,30,5,5,5,1,4,5
5dce10a721697e035c3c5df8,6.33,10,5,2,4,1,1,5
5dce10a721697e035c3c5df9,3.0,20,5,4,3,2,5,1
5dce10a721697e035c3c5dfa,5.33,20,5,4,4,4,4,2
5dce10a721697e035c3c5dfb,12.5,30,5,3,1,1,4,5
5dce10a721697e035c3c5dfc,4.5,25,4,4,4,1,4,2
5dce10a721697e035c3c5dfd,4.17,25,3,1,3,1,4,4
5dce10a721697e035c3c5dfe,0.5,30,2,1,5,2,3,1
5dce10a721697e035c3c5dff,4.5,15,3,5,4,4,1,1
5dce10a721697e035c3c5e00,4.5,10,3,5,1,2,1,3
5dce10a721697e035c3c5e01,8.33,30,3,2,4,1,1,1
5dce10a721697e035c3c5e02,8.33,20,2,3,5,3,1,2
5dce10a721697e035c3c5e03,1.33,20,3,1,4,3,4,3
5dce10a721697e035c3c5e04,8.33,15,2,1,5,3,5,1
5dce10a721697e035c3c5e05,7.0,30,4,2,5,3,3,5
5dce10a721697e035c3c5e06,8.33,25,4,3,5,5,1,1
5dce10a721697e035c3c5e07,1.33,15,4,3,4,1,2,1
5dce10a721697e035c3c5e08,3.1,25,2,4,5,3,5,3
5dce10a721697e035c3c5e09,2.0,30,1,2,1,2,2,2
5dce10a721697e035c3c5e0a,8.0,20,1,4,4,2,2,2
5dce10a721697e035c3c5e0b,3.38,25,3,3,3,1,1,3
5dce10a721697e035c3c5e0c,12.5,30,1,1,3,4,4,1
5dce10a721697e035c3c5e0d,8.0,30,5,3,4,5,1,1
5dce10a721697e035c3c5e0e,5.47,20,3,1,3,2,2,5
5dce10a721697e035c3c5e0f,3.0,30,1,3,1,2,4,1
5dce10a721697e035c3c5e10,8.33,20,4,5,4,5,4,2
5dce10a721697e035c3c5e11,3.0,10,1,1,4,4,4,2
5dce10a721697e035c3c5e12,5.53,20,2,4,4,5,2,5
5dce10a721697e035c3c5e13,12.5,30,1,5,2,4,3,4
5dce10a721697e035c3c5e14,12.5,20,4,5,4,1,1,4
5dce10a721697e035c3c5e15,4.0,30,1,2,1,3,3,1
5dce10a721697e035c3c5e16,8.0,30,1,1,1,4,5,2
5dce10a721697e035c3c5e17,12.5,25,1,5,2,1,5,3
5dce10a721697e035c3c5e18,8.0,10,2,3,2,3,3,1
5dce10a721697e035c3c5e19,12.5,30,3,3,5,2,5,1
5dce10a721697e035c3c5e1a,12.5,25,5,2,5,4,3,1
5dce10a721697e035c3c5e1b,6.0,20,2,1,4,1,1,5
5dce10a721697e035c3c5e1c,5.33,30,1,4,5,2,2,1
5dce10a721697e035c3c5e1d,5.33,10,3,3,4,2,3,3
5dce10a721697e035c3c5e1e,3.0,15,3,5,1,3,1,5
5dce10a721697e035c3c5e1f,3.0,15,3,1,1,1,3,5
5dce10a721697e035c3c5e20,6.33,30,4,1,5,5,2,5
5dce10a721697e035c3c5e21,6.33,30,2,5,5,5,5,1
5dce10a721697e035c3c5e22,4.33,30,5,1,3,2,2,2
5dce10a721697e035c3c5e23,3.36,20,1,4,2,3,2,5
5dce10a721697e035c3c5e24,0.5,30,4,2,1,2,2,1
5dce10a721697e035c3c5e25,12.5,30,5,1,5,2,5,4
5dce10a721697e035c3c5e26,3.12,25,1,2,1,4,5,3
5dce10a721697e035c3c5e27,5.33,30,5,1,2,4,5,5
5dce10a721697e035c3c5e28,2.33,15,5,5,2,4,2,5
5dce10a721697e035c3c5e29,0.33,25,4,5,4,4,1,2
5dce10a721697e035c3c5e2a,4.0,10,5,3,2,5,4,3
5dce10a721697e035c3c5e2b,8.33,30,3,5,2,5,5,2
5dce10a721697e035c3c5e2c,8.33,30,2,5,4,3,3,4
5dce10a721697e035c3c5e2d,5.33,25,3,5,1,5,4,5
5dce10a721697e035c3c5e2e,5.03,30,5,4,4,5,4,1
5dce10a721697e035c3c5e2f,4.5,30,3,1,1,3,5,2
5dce10a721697e035c3c5e30,12.5,30,2,4,2,1,5,4
5dce10a721697e035c3c5e31,2.25,10,5,4,5,4,5,1
5dce10a721697e035c3c5e32,4.5,30,4,5,2,5,3,5
5dce10a721697e035c3c5e33,12.5,30,1,5,2,3,1,2
5dce10a721697e035c3c5e34,4.41,15,4,5,3,2,5,4
5dce10a721697e035c3c5e35,8.33,30,2,4,5,2,2,1
5dce10a721697e035c3c5e36,5.33,30,4,1,1,1,1,1
5dce10a721697e035c3c5e37,8.33,10,5,4,5,2,1,5
5dce10a721697e035c3c5e38,5.53,10,3,4,2,5,3,2
5dce10a721697e035c3c5e39,4.5,30,3,2,3,4,1,1
5dce10a721697e035c3c5e3a,8.0,25,1,4,3,4,5,4
5dce10a721697e035c3c5e3b,3.36,25,1,5,3,3,3,2
5dce10a721697e035c3c5e3c,12.5,30,1,4,2,3,1,3
5dce10a721697e035c3c5e3d,12.5,25,4,3,4,2,1,2
5dce10a721697e035c3c5e3e,2.0,25,3,3,3,3,1,4
5dce10a721697e035c3c5e3f,3.0,30,5,3,2,2,4,1
5dce10a721697e035c3c5e40,7.0,20,3,2,2,1,2,1
5dce10a721697e035c3c5e41,8.33,15,3,4,2,4,1,1
5dce10a721697e035c3c5e42,0.1,10,5,1,1,2,1,1
5dce10a721697e035c3c5e43,0.1,30,4,2,5,5,4,1
5dce10a721697e035c3c5e44,4.5,15,2,1,4,2,4,4
5dce10a721697e035c3c5e45,5.5,30,2,2,5,2,4,3
5dce10a721697e035c3c5e46,12.5,30,3,3,1,4,2,1
5dce10a721697e035c3c5e47,2.0,20,4,1,1,5,2,3
5dce10a721697e035c3c5e48,3.7,10,1,4,5,3,1,3
5dce10a721697e035c3c5e49,5.33,30,3,4,1,1,1,1
5dce10a721697e035c3c5e4a,8.33,20,2,5,3,3,1,4
5dce10a721697e035c3c5e4b,3.0,10,2,5,4,4,3,4
5dce10a821697e035c3c5e4c,4.0,10,1,4,4,4,5,1
5dce10a821697e035c3c5e4d,5.33,30,5,2,4,2,2,3
5dce10a821697e035c3c5e4e,7.0,20,5,5,5,1,3,2
5dce10a821697e035c3c5e4f,6.33,10,4,4,1,2,5,4
5dce10a821697e035c3c5e50,8.33,30,4,5,5,2,4,3
5dce10a821697e035c3c5e51,12.5,30,3,1,1,1,3,2
5dce10a821697e035c3c5e52,12.5,30,4,1,1,2,3,3
5dce10a821697e035c3c5e53,2.25,30,2,5,3,1,2,1
5dce10a821697e035c3c5e54,5.33,30,1,1,1,2,5,2
5dce10a821697e035c3c5e55,1.33,30,1,4,5,5,5,1
5dce10a821697e035c3c5e56,8.33,25,4,5,1,4,4,1
